0,,CP Cost,Name,Jumpdoc,Chapter,Description
1,,Free,Paladin,Final Fantasy XI,Benevolence,"Paladins specialize in close-range combat, just like Warriors. However, through long hours of spiritual training, paladins have acquired the ability to cast White Magic spells, making them even more valuable on the battlefield. Through the use of Shield Mastery and the ability to wear heavy armor, Paladin fills the role of protector of those around them."
2,,Free,Whitemage,Final Fantasy XI,Benevolence,"Armed with the most efficient recovery spells, White Mages can ensure a party's survival in the most dire of situations casting their magic to heal wounds, recover from disabilities and debuffs and allow those who fight on the front lines to continue fighting."
3,,Free,Remorseless,Final Fantasy IX,Benevolence,"You are the star and for whom the spotlight shines. Your confidence in your role is absolute, and your resolution to put yourself forward is an undeniable force. Concepts of morality are for those who have to consider the feelings and stance of others, insignificant to you. Concepts of morale, even more laughable when nothing can faze you save for your own choices.

Those insignificant masses should pray they do not attempt to subject you to silly mind control spells as they are want to do – or they’ll see the attempt bounce right back at them, mentally wounding them."
4,,Free,A True Adventurer,Baldur's Gate 3,Benevolence,"Your physical and mental abilities will increase in level (if they are not already higher)
to match the level of average beginner adventurers of your chosen class. Affected stats are
strength, dexterity, constitution, intelligence, wisdom and charisma. So, a wizard may find
herself smarter, while a barbarian may find himself stronger and so on. Your non-primary stats
will get a slight increase as well, being a little higher than mortal average for the realms.
Optionally, you may influence these changes to some extent but at most a single primary stat of
your choice can be peak human, while your other stats will be slightly above average for
humans. If you want to, you can arrange these changes in a classic 27-point-buy system with
+2 and +1 as your modifiers.

Requires one of the Baldur's Gate 3 classes to purchase."
5,,Free,General Class Potential,Akame ga Kill!,Benevolence,"Without considering your choices
below, you’ll usually start as strong as the average captain, as well as already having
a similar level of skill with one weapon type in particular. However, despite your initial
strength, you also possess a deep well of untapped potential, enough to allow you to
reach the level of physical and spiritual ability needed to become one of the generals
of the Empire as long as you put in the necessary effort in training and fulfilling your
potential, as well as gaining enough experience to fight at their level. Of course,
while this perk alone does not grant you the potential on par with the most powerful
people in this world, such as the likes of Esdeath and the Great General for example,
it can still bring you to a level of power where they can't instantly and effortlessly kill
you."
6,,Free,Tinvaak,TES: Dovah,Benevolence,"Talking. Even though the dragons have no lips, or even the correct skull
shape for talking as the mortals do it, incorrect biology has never stopped them before.
But that does beg the question of their enunciation, which you can safely say won't be a
problem. When you speak, your words are clear for anyone who can listen, with no
chance of them mishearing you or misinterpreting your meaning. You will also never
suffer from accidentally biting your tongue or cheeks."
7,,Free,World Eater,TES: Dovah,Benevolence,"Alduin, the World Eater. Believed by the Nords to
bring about the end of the current world, and to usher in the new one. And yet, it would
be a bit difficult to bring about this new world if they were slain by some lucky mortals, or
some treacherous Dovah. Much like Alduin, you can only be killed by the hands of a
chosen few. During your stay in Mundus, those capable of killing you would be
Dovahkiins, while in other worlds it would be a specific, yet naturally occurring,
demographic of people.

Requires Firstborn to purchase."
8,,Free,Secondary Powers,Rapturous Rhapsody Jump,Benevolence,"Many abilities come with an array of secondary, often unspoken powers that enhance
the primary one. For instance, a pyromancer's control over fire often comes with an
innate resistance to high temperatures. Similarly, those with super strength frequently
have tactile telekinesis, allowing them to lift objects without inadvertently crushing them.
By selecting this option, you gain access to all the secondary powers that naturally
complement your primary abilities. Moreover, any powers you acquire that have limited
charges or depend on external entities will be fully self-sufficient. For example, Shard
powers will now have an unlimited energy supply and will function flawlessly in any
environment."
9,,Free,The Flame and the Void,The Wheel of Time Jump,Benevolence,"You have mastered ""the Flame and the Void"". This refers to a
concentration technique used in combat arts throughout the cultures
and Ages of the Wheel of Time universe. It is based on the visualization
of a single flame of a candle into which the person could throw all their
emotions, fears and obstacles which block them from performing. All
concerns, thoughts, even the concerns of life and death - can be learned
to be fed into the flame. You enter a state of nothingness, your mind
completely cleared from fears and emotions leaving you in a hyperaware
state of consciousness to be able to focus exclusively on your desired
task. This allows the user to perceive reality cleared from everything
distracting. Being in the state of nothingness allows one to ignore the
physical senses of the body of the performer. Cold or heat of the
surrounding environment, pain of the injury, tiredness of the body and
soreness of muscles are only observed from a distance as the subject
would be someone else's body. All while it focuses your senses, increases
the speed of your reflexes, and enhances the accuracy and skill of your
fighting skills. It also allows one to become one with their weapon and
one with their targets or opponents, removing obstacles of rational
thoughts and emotions such as the opponent is stronger or more
advanced in combat, and such, allowing you to act without thoughts,
fear and anything else that would hinder you in combat. You don’t have
to fear going too far into the void, as you have mastered it completely,
and you are able to grant others the ability to competently use the Flame
and Void themselves."
10,,Free,Karmic Vessel,Naruto - Ōtsutsuki Clan Jump,Benevolence,"Even gods can die and, as a way to cheat death, the
Ōtsutsuki developed a special seal: Kāma. The Kāma is a seal, superficially looking
like a tattooed seal but actually being a pyramid/diamond-shaped barb, that serves
as a compressed backup of an Ōtsutsuki’s biological data that they can embed in the
body of a compatible recipient known as a vessel. Over time, it’ll gradually overwrite
the vessel's genetic profile until they transform into a perfect Ōtsutsuki in a process
called ōtsutsukification by Amado. If the Ōtsutsuki is killed, their soul will migrate to
one of their vessels, and when the Kāma completes it will reincarnate through their
body, completely replacing them.
During this process, the vessel can learn how to activate their Kāma, letting them to
absorb chakra and chakra-based techniques, works as a medium to space-time
ninjutsu and even use a part of the Ōtsutsuki’s power and abilities, but this usually
causes pain and is taxing on less skilled vessels, as well as consuming a huge
amount of energy from a member of our clan to implant it in someone. When
activated, the markings will change their shape and spread through the vessel’s
body during the first manifestation stage and, at the second stage, they may
manifest the Ōtsutsuki’s signature horns and even their dōjutsu. The main flaw of the
seal is that it isn’t everyone capable of supporting its power, immediately dying after
being implanted with it or crumbling some days after the Ōtsutsuki revive through
them due to them being unable to handle the enormous chakra, and, even when
they’re a suitable vessel, they still need to be compatible with that specific Ōtsutsuki.
After implanting the seal on a suitable and compatible vessel, it takes around 1 year
to complete the process, making the resurrection possible, and the only way to stop
it is killing the vessel.
As an Ōtsutsuki yourself, you’re also capable of implanting your own Kāma into
others, turning them into possible vessels to a future resurrection, through a single
touch on them (and a lot of energy). As long as there is still at least one of your
Kāma implanted in someone, death won’t count as a fail condition and you’ll need to
wait for your resurrection to exit a Jump. You can maintain any number of Kāma at
the same time in any number of vessels, but, if one of them is used to resurrect you,
all the others will immediately vanish and the ōtsutsukification will stop. If you’re
killed and use one of your hosts to resurrect (you can choose which one), you’ll
inherit all of their skills and knowledge of the former body. Just an advice, when you
implant your Kāma in someone, remember of verify if you’re implanting it on their
real body and not in a clone, because, if you implant the seal in a clone, it won’t be
transferred to the main body, causing it to vanish after some seconds, and you’ll just
lose time and a vast and precious amount of energy.

Requires Ōtsutsuki to purchase."
