0,,CP Cost,Name,Jumpdoc,Chapter,Description
1,,Free,"Green Orbs, Blue Orbs",Anima Ark Of Sinners,Benevolence,Something you will notice is that when defeated enemies will drop orbs of either a green or blue color. The green orbs restore your ki while the blue orbs restore your health. Of course stronger enemies will drop more orbs of each type. Post-jump enemies will keep dropping these orbs though the green orbs will also refill any kind of supernatural energy source you possess.
2,,Free,Fall Damage Immunity,Anima Ark Of Sinners,Benevolence,"There is no falling damage in this game and so now you will no longer suffer damage from falling from great heights, always landing on your feet like a cat."
3,,Free,Spiritual Body,Warhammer 40K: The Warp ,Benevolence,"Entities formed of the Warp are psychic and spiritual in nature, being composed of psychic energy. Warp entities like Daemons are known to have ways of cheating death, where being ‘killed’ in the Materium only scatters their essence back into the Sea of Souls to reform. Mundane attacks and supernatural abilities that target your physical body will no longer kill you; your body only losing cohesion and soul reforming your physical form after damage or destruction, with the added benefit of being unaging. For the duration of this jump, you will be transported back to the Warp to reform after being discorporated in the Materium. Your physical parameters and supernatural abilities grow at the same rate alongside the strength and power of your soul."
4,,Free,Titan’s Duty,Changeling The Dreaming,Benevolence,"The guardians and warriors of the Kithain, they stand as paragons of martial might. Not only is it difficult to dissuade you away from your devotion to a duty or cause, but so long as you keep your oaths you will find your strength and durability increased beyond mortal limits. Your Frailty, however, is that if you break an oath, you will be weakened severely until you fulfill a different oath."
5,,Free,Where The Heart Is,Changeling The Dreaming,Benevolence,"The busybodies of Kithain society, your Birthrights reflect that very well. Not only can you accomplish any given task in a third of the time needed if unobserved, but you are great at working out the relationships in a community, puzzling out any group’s social dynamics. Your Frailty, however, is that you just cannot ignore someone in need."
6,,Free,Enchanting Dreams,Changeling The Dreaming,Benevolence,"It is often expedient, useful, or necessary for one of the Kithain to bring mortals or other supernaturals into their world and sometimes for less-than-savory reasons. This process is called Enchantment, and one which you have an unusual proficiency in. Not only will this allow them to interact with the Dreaming and chimerical objects as the Kithain do, but they will also be more susceptible to cantrips, overcoming the resistance that Banality would naturally give them. These enchanted individuals can range from trusted servants, to enemies forced to dance to the changeling’s strings, to just a bit of entertainment. Unlike most, you won’t need to redo these infusions of Glamour, as they only fade away when you want them to."
7,,Free,There Are No Strings On Me,Mobius Final Fantasy,Benevolence,"In Palamecia, the world itself has ways of controlling or otherwise bringing it's inhabitants to heel when they act out of place. People with enough willpower however, are immune to Palamecia's attempts at controlling them, or at least they're close enough to immune that the difference is negligible at best. With this Perk you'll no longer have to worry about Palamecia controlling your actions or forcing you to act against your will, although it won't protect you from corrupting influences or others tricking you into doing what they want. Post Jump, if you were to go to a Jump where the World itself has a will of its own, you will find that it cannot exert its will upon you or force you to do anything against your will."
8,,Free,Divine Focus,Final Fantasy Type-0,Benevolence,"The L'Cie are created by one of the four crystals and assigned a Focus. As you are a newcomer to Orience, the crystal is slightly bewildered by your presence - your focus becomes a matter of your own conclusion, though the consequences of adapting a focus is clear. The effects of the focus can be ""turned off"", but while active they drain on your magic reserves constantly.

Suzaku: With a thought, your body blazes with a searing heat, eroding away at the area around you. Those you exempt from its effect are left unharmed, but the heat forms a protective cloak around you that also deflects magic - with a small drain in your magical reserves over time. By dedicating your reserves to this cloak of heat, you can increase its intensity to the point that it ignites objects in range.

Byakko: Your life force is increased dramatically, and the rate at which your body heals from injury increases. But by expending your magical reserves, you can quickly regenerate body parts which you have recently lost, and wounds close up in matter of seconds.

Genbu: Your physical presence is reinforced even further, as a shell of magic seems to shield you. Physical blows lose their edge, and ranged projectiles slow down as they come within range. Magic also seems to have a reduced effect. By increasing the amount of energy you contribute towards this magic armor, its effective range grows slightly.

Souryu: The power of the dragon courses through you, making your body move swifter as air itself seems to part before your presence. Water springs up from the ground where you step if you dedicate more energy to this, and plant life seems to grow vibrantly in your presence."
9,,Free,Immortality,Final Fantasy Type-0,Benevolence,"L'Cie are inherently immortal, retaining the same appearance they had from the moment of becoming a L'Cie. Unfortunately, it does nothing for their memories, thereby making amnesia all but an eventuality unless other measures are taken."
10,,Free,Soul Parry,Stranger Of Paradise - Final Fantasy Origins,Benevolence,"By holding your hand in front of you, you are capable of blocking all attacks and damage from that direction when timed correctly but still reduces the damage taken if you miss the timing. If you block a projectile or spell in this way, you can « hold » on to it and then send it back to the attacker or at anyone else you want."
11,,Free,Clear mind,Final Fantasy XVI,Benevolence,"As you might expect, a berserk Eikon is extremely problematic which is why you have this perk. From now on, you can always keep a clear mind regardless of what you are actually feeling or what manipulations are done to you. This also grants you the capability to calm down berserk entities like Eikons or failing that, dial down the damage you deal them enough that they won’t die."
12,,Free,World Eater,The Elder Scrolls: Dovah,Benevolence,"Alduin, the World Eater. Believed by the Nords to bring about the end of the current world, and to usher in the new one. And yet, it would be a bit difficult to bring about this new world if they were slain by some lucky mortals, or some treacherous Dovah. Much like Alduin, you can only be killed by the hands of a chosen few. During your stay in Mundus, those capable of killing you would be Dovahkiins, while in other worlds it would be a specific, yet naturally occurring, demographic of people."
13,,Free,Hidden Existence,Mushoku Tensei ~ Jobless Reincarnation ~,Benevolence,"There are times that you don’t want others to find you or even find that you exist. This grants you protection similar to the Dragon God's Armlet but more as this prevents someone from using their ability to see your past, present and future, reading your mind, intruding on your dream or summoning your soul to their realm. While the range of this protection only reaches up to the immediate surroundings, you can grant this protection to someone else, like a trusted companion, family or even your spouse. By default this is inherited by your child and their descendants."
14,,Free,Eternal Soul ,Elder Scrolls Online – The Vestige,Benevolence,"You’re a Vestige now, so your soul is... peculiar. More similar to the Animus of Daedra, your soul can now persist even if your physical body is destroyed. In practice, it just lingers on the spot until something or someone does something to restore your body. This has two effects: first, you don’t chainfail just because you ‘died’. As long as you reconstruct your body using whatever means before the end of the Jump, your death doesn’t count. Secondly, you can, in fact, reconstruct your body even if destroyed, and you’re technically ageless. The most common way is the use of a charged Soul Gem from an ally, and there are a lot of shrines that seem to have the ability to do just that around, pretty much instantly. In future Jumps, you’ll have to find a way: if by some chance you are killed right before the end of the Jump, you have one hour to reform your body before the Chainfail hits. Also, be careful about soul magic, Jumper. Soul Trap is not as common as in later Eras, but it still exists."
