0,,CP Cost,Name,Jumpdoc,Chapter,Description
1,,0,Chemistry: The Basics,Mind Control University,Mind & Control,"You have a modern high school graduate’s education in chemistry — and unlike most high school graduates, you actually remember the stuff you were taught in the subject. You know the formula for a tonic that puts anyone who ingests it into a trance. With just this, you won’t be the best in the class, but your talent in the field of chemistry will at least be average."
2,,0,Hypnosis: The Basics,Mind Control University,Mind & Control,"Even before your first Hypnotism class, you know the basics, a solid foundation to build upon. You know the basic tricks of induction, how to affect your target’s subconscious mind, how to program someone entranced, and what landmines to avoid. With just this, you won’t be the best in the class, but your talent in the field of hypnosis will at least be average."
3,,0,Magic: The Basics,Mind Control University,Mind & Control,"Each student will learn magic, also called the Great Craft. This Perk ensures that you won’t have to worry about any especial difficulty when it comes to the class; whatever problems could plague a student, be it lack of power or an incompatible mindset, they won’t plague you. You won’t, without purchasing some of the Perks below, have any special talent for it, but you will be at minimum average in all areas. You are already able to use basic spells and cantrips."
4,,0,Psionics: The Basics,Mind Control University,Mind & Control,"Each student at MCU will learn Psionic techniques. So, obviously, you need to be able to actually perform these techniques. How powerful are you?

Well, in your first Psionics class, each student will test their psionic potential by attempting to make up to 10 gems glow with only their force of personality; the number of glowing gems is a logarithmic function of how great a person’s potential is. The average human will be able to light up 3 gems. Even without any other Perks, you will be able to do the same.

You will have equal (that is, average) skill in Psionics as well. You are already capable of reading surface thoughts."
5,,0,Technology: The Basics,Mind Control University,Mind & Control,"You are educated in basic scientific principles. You know the scientific method. Even if you were a Luddite before this Jump, you now have enough basic knowledge of technology to function in a modern first-world civilization. And you know how to install subliminal messaging programs on phones. With just this, you won’t be the best in the class, but your talent in the field of technology will at least be average."
6,,50,Melody,Generic: Virgin,Mind & Control,"Sometimes having powers is a temptation to use them in, shall we say, less than responsible ways. With Melody, you are always aware of the temptation to use your powers and abilities in ways you probably wouldn't approve of. Sure sure, you're probably aware of those temptations when they're powerful urges... but those powerful urges usually are because the situation has gone pear-shaped and you're under a lot of pressure. Or you're impaired by emotion, drugs, or maybe amnesia. Melody gives you a little twinge right before you're about to do something you'd not approve of if you were being completely rational. This twinge will never distract you and, like a certain arachnoid-person's arachno-sense, doesn't seem to take more than a split second of your time."
7,,50,Mind of a QQ Jumper,Generic: Virgin,Mind & Control,"You are cured of any mental disorders related to sex and any sexual hang-ups you might suffer from, as well as the one-time ability to change your sexual orientation. The effect to cure mental disorders will trigger annually."
8,,50,Miracle Light,Milk Hunters,Mind & Control,"In the movies these little wands transform people's feelings into power for the Precures, generating deus ex machina transformations and new powers and such. This one all by itself can’t do that, but it can broadcast your feelings to people you care about, letting them feel the sincerity of your thoughts for themselves."
9,,50,Name Calling,"The Otaku in 10,000 BC",Mind & Control,"When you call someone by a pet name or title, it provides them a little bit of pleasure. Say it enough, and they’ll start to enjoy hearing it, even if they have no idea what it means. What’s more, when you refer to someone by a pet name or title, they will start to take on traits resembling what you call them; for instance, calling someone “Sensei” might jog their memory regarding a question you asked them, because teachers know things. You can undo this process if you really want to."
10,,50,Shameless,Winger’s World,Mind & Control,"In this society, sex is an everyday thing. Because of that, clothes are gonna be looser and innuendo is easily inserted into everyday speech. But no one will care. Go ahead and give that hyper chick a stare. She’ll think it's flattering."
11,,50,Synchronised Fucking,The Otaku in 2200 AD,Mind & Control,"When the intentions of two people having sex are aligned, their brain waves will synchronize. If two people have a shared goal and shared desire, the pleasure they each experience will be increased as they fuck, as will the sextacy they produce. Now, you carry this phenomenon with you, being able to feel and give greater ecstasy the more your thoughts align with those of your partner."
12,,50,The Return to Sanity,High Elf x High School,Mind & Control,"Many people are wary of the idea of being broken by torture, but too often people forget that any extreme of sensation can pose a risk to your mental health, not just pain... and elves are very, very vulnerable to pleasure. This perk ensures that no matter how much sensation you experience—be it pain or pleasure—your mind will never stay “broken”. Yes, intense sex may shatter your consciousness and ability to think, leaving you only capable of bouncing your hips and giving insensate moans of unimaginable pleasure... but only for a few hours at most, before you gather together the shards of your mind and heal from the experience, without any long-term mental harm being done to you."
13,,50,What Stage Fright?,The Otaku in 2200 AD,Mind & Control,"Considering how often sex is performed publicly, it would have been a shame if Ota or his partners were afflicted by performance anxiety. Fortunately, that’s not a problem you’ll ever come across. Even if you’re a complete introvert, you’ll find that you’re comfortable among other people, and that performing actions—even potentially embarrassing ones—in front of a crowd no longer inspires anxiety in you."
14,,100,Diplomacy,eratohoK,Mind & Control,"You may offer, in lieu of normal negotiations, to attempt to improve relations between yourself and any organisation you so choose by taking its current leader to the bedroom. Neither they nor anyone else will find such a suggestion odd, and while whether they accept depends on their personality, should you impress them with your bedroom skills you are guaranteed to noticeably warm relations with their whole organisation. You may require several rounds of “diplomacy” to turn hostile organisations into allied ones, however."
15,,100,Special Swimsuits,Shunned by the Village,Mind & Control,"These are a set of school swimsuits that have been “improved” for sexual purposes, with cut-out holes revealing all the places that might be used for naughty fun. By putting one of these swimsuits in a drawer with a normal set of clothing, those clothes will be similarly “improved”. Curiously, nobody but you (and those you designate) will ever realize anything is odd about this clothing, and will wear it normally. They will become curiously embarrassed about it, but won’t know why."
16,,100,Tax Returns Folder,Generic: QQ,Mind & Control,"You keep your porn in a secure location, hidden with a label that will detract interest. Like, you know, calling it “tax returns.” This prevents the unauthorized from tampering or reading with these important files.

Fortunately, your own memory has the same protection. It can’t be read or altered without your express, active, non-mind-controlled consent. As a bonus, I’ll add in perfect, unlimited storage, improving indexing and cross-referencing, and complete storage for all sensations, so you can remember exactly what it felt like when you had that wonderful encounter a while ago."
17,,100,A is for Anal,Generic: Loli,Mind & Control,"You will probably end up being distracted and forget to study, but with this perk you can ask your teacher for extra credit after class. You can trade sexual favors for better grades, the resulting extra credit will be based on your skill at pleasing teacher. You can also trade sexual favors for improving any other form of performance review, however be warned this doesn’t protect you from the people you bribe coming to expect sexual favors from you as a matter of course."
18,,100,A Thousand Shades of Pleasure,Gun Tribe,Mind & Control,"Sometimes you have a partner who’s better at giving pleasure than others. And sometimes you get strapped to a sex machine and injected with drugs that would make even the touch of the air an agonizing ecstasy. But there’s no reason for such experiences to turn you off to the pleasures you could find elsewhere. You are capable of viewing your experiences in isolation when you so desire, without comparing them to similar memories.

Eating the best food in the world won’t make all other foods seem lackluster in comparison, because you can view it on its own. Being subject to inhuman degrees of pleasure won’t make normal sex boring, because you can isolate it as its own experience. It won’t even taint your memories of sex, because you can disconnect them to be independent from each other."
19,,100,Aftercare,Although Young People Recoil from Entering the Black Magic Industry...,Mind & Control,"Sex can get pretty extreme in a world of sex demons, more so than normal people are probably equipped to handle. After sex, you can cuddle and whisper affectionate statements to your sex partner, which is guaranteed not only to increase your emotional closeness with your partner, but help heal any emotional or physical wounds they may be facing as a consequence of sex, mend minds that have been broken, and smooth over any resentment over their treatment (so long as the sex was consensual). 

Because we know what a lot of you are like, you can expand outside what’s appropriate to the setting at the cost of CP at any time you could purchase a perk. You can spend an additional 100 CP for it to smooth over resentment even in regards non-consensual sex, and when you mend their broken minds, you can additionally slightly nudge their personality or thought patterns in a direction of your choosing. For a further 200 CP, you can use sex to smooth over resentment for non-sexual actions you’ve performed, and can outright alter facets of their personality or give them entirely new thoughts and ideas of your choosing. For another 200 CP, you are able to completely rewrite their personalities and memories via sex."
20,,100,Air of Authority,Futadom World,Mind & Control,"Futas are on top for a reason, and you are a walking embodiment of that reason. Everyone around you instinctively recognizes you as someone to be respected and feared in equal measure, and you know exactly how to put your intimidating aura to good use."
21,,100,Alter Ego,Fate/Horse Order,Mind & Control,"Have you ever heard the phrase 'you are your own worst enemy'? Well, for you it's at least partially true. See, normally this would never happen, but here in Chaldea we have, like, thirteen different versions of King Arthur. Anyways, while things probably aren't quite that weird for you, there's still the chance that you'll meet another version of you, or someone wearing the same face as you. And when they do, you're going to be in charge. Clones, copies, Pseudo Servants with the same host as you, AI based on said host, versions of you from an alternate timeline, all of them will see you and recognize you as the original. Possibly the bestest big sister as well, depending on how you treat them. Speaking of that, it's also incredibly easy for you to drag them into things or share your fetishes with them. By force if necessary, they either can't or won't be able to lift a finger to stop you."
22,,100,Another Day Another Dick,Submission Sailor Moon,Mind & Control,"Sure getting raped is humiliating and all but is it worse than all the times you’ve died to save the world? You have a battle-hardened mentality, and things that would traumatize a normal person like spending your teenage years fighting monsters for the fate of the world just slides right off of you instead of sticking around and making you miserable long after the fact. Even in the worst case scenario you could laugh off being raped or almost killed and be back to normal after a good night’s sleep. Better still, you can share this perk’s effects with your friends so long as you’re there to help them deal with their own issues."
23,,100,Assorted Basic Substances,Mind Control University,Mind & Control,"What sort of chemist would you be if you showed up to MCU without any useful mind-controlling chemicals? You have a large supply of substances, six doses per chemical, with each dose refilling at the end of the day. These substances include a tonic that induces a trance state in the drinker, a perfume that maximizes the wearer’s natural pheromone production, another perfume that makes the wearer appear more charming and likable, a final perfume that makes you appear as an authority figure to those around you, and an intravenous drug that increases neuroplasticity to a point similar to if the subject wasn’t even born yet. These perfumes can be applied all at once without reduced effect. Naturally, they cannot be stolen."
24,,100,Attendance Record,Kamikaze Kommittee Ouka,Mind & Control,"A proper student needs to go to class, but you’re not exactly a proper student, are you? With this, you can skip classes or appointments and not be penalized for the act. Heck, you’ll even be provided acceptable excuses for not attending. After all, getting into a fight with a thug trying to rape or beat you is perfectly acceptable.

Yes, this will adapt to your circumstances if you're not a student, so long as the place you're meant to be 'attending' is some kind of institution like a place of work."
25,,100,Balls of Steel,Generic: Hentai World,Mind & Control,"Knowing that a girl is only pretending that she’s not into you is one thing, but do you have the guts to step up and sweep her off her feet? Hell yeah you do! You now have a bottomless well of courage to see you through tough situations, and acting assertively and confidently is second nature to you. While you can still feel fear and anxiety when the situation calls for it you can easily push those feelings aside and act with confidence and swagger, whether you’re facing down some horrible monster or propositioning the most popular girl in school in front of a crowd."
26,,100,Boy-san,How they Fap in Parallel Worlds,Mind & Control,"Like the stout proprietor of the brothel, you go above and beyond in the name of professionalism. You can restrain your libido to the point that nobody would think you ever had one, even to the point of making puns as two steamy monsters go at it in front of you. On that note, nobody seems particularly bothered with letting you watch them in the act, and neither your stares nor running commentary will kill their lust for each other’s bodies one bit. Just make sure your means of entry wouldn’t be a cause for concern in itself."
27,,100,Breast Feeder,Seikon No Qwaser,Mind & Control,"Sometimes, when the chips are down, you don’t have the luxury of taking a break from a fight to properly refuel yourself. Sometimes the girl you would otherwise fill up with is hours away across town. Sometimes you just gotta do what you gotta do. In those life or death situations you get a supernatural sense of the next closest Soma-producing bust you can reach, and the ability to swiftly, and pleasantly, suck that woman dry in short order. As long as you genuinely need it, and the situation should be quite obvious if you do, you won’t be on the receiving end of hard feelings or animosity.

As it is quite likely that there won't be any women around that naturally produce Soma (though there is a perk for that) this perk ensures that you will still regain a limited amount of mana/chi/chakra or other power fuel when drinking breast milk. This works even when the 'emergency' status does not apply."
28,,100,Breath of Fresh Air,Aki-Akane,Mind & Control,"Love is in the air! Or maybe that’s you sniffing armpits and assholes. Look, I may not like them myself but I’m not going to judge you. Anyways, you’ve got a special someone. You know who they are. And when they’re nearby, the whole world just seems a little brighter. Your hysterics dwindle down, your wounds hurt less, and you sleep better, so long as they’re next to you."
29,,100,Calming Drug,Magical Girl Celesphonia,Mind & Control,"These vials of pale blue liquid are guaranteed to calm the ardor of their drinker even if they’re surrounded in aphrodisiac mist and engraved with some kind of lewd curse crest. Of course, that likely won’t last very long in the latter case but every bit helps. You get three of these vials and they’ll restore themselves at the end of the week."
