0,,CP Cost,Name,Jumpdoc,Chapter,Description
1,,Free,Barriers and Shields,Lyrical Nanoha,Benevolence,"But you can’t just keep slinging offensive spells left and right all day without any kind of defense, right? You can create barriers and shields to reinforce your own defenses, letting you block spells and attacks so long as you utilize them properly. This can be especially draining or fragile against powerful Bombardment spells or worse, though...you might want to consider dodging instead."
2,,Free,Spell Cards,Touhou Project: Forbidden Hermit,Benevolence,"The Spell Card system was invented to ensure that youkai and humans could fight each other in a non-lethal way and on relatively even ground. Under a spell card duel, all attacks are toned down to non-lethal levels, and the ability to fire an aesthetically pleasing barrage of bullets in all directions is prized over creating undodgeable attacks or invulnerability (which are banned anyway). Accordingly, you too can tone any of your abilities down as low as simply performing pretty light shows, and as your artistic skills improve so will the beauty of your spell card attacks.
"
3,,50,Auto-Guard,Lyrical Nanoha,Benevolence,"Generally, while Devices may provide warnings, advice and analysis for their mages, it is unusual for them to cast spells on their own. One common modification is, however, a system that can be set to automatically cast an active protection spell, intended to supplement the existing passive defense of a Barrier Jacket. As the casting is handled entirely by the Device’s intelligence, without consulting it’s user, it can react far faster than a human, with the caveat that it can only be used for defensive spells. Since Devices are essentially ‘always on’, an Auto-Guard system can also respond to more mundane attacks, protecting its master from debris or other environmental hazards even outside of combat. (CG Note: Requires Device - Lyrical Nanoha first.)
"
4,,50,Brown Paper,Wonderland No More,Benevolence,"This high-quality brown paper is suitable for patching nobs and mending broken crowns of all sorts. It comes with a jar of ordinary vinegar for application. Use of this brown paper will let someone use healing or repair powers/skills on anyone – whether they’re Chessman, Human, or something else entirely. For instance, it would let someone use medical healing on a Chessman (despite Chessmen being made of wood and lacking true vitals), or using a repair skill meant for a Chessman/Card on a human or other organic being. However, the Brown Paper does not grant healing skills; the user will need to have healing/repair-related abilities to begin with.
"
5,,50,Heart Container,Hyrule Warriors,Benevolence,"An ornate piece that appears to be made by a gifted artisan, it looks like a heart made of red glass and golden filigree. Not just for show, the Heart Container is full of magic. 

On use, by resting it upon your chest, it permanently increases your health. This makes it harder for you to die from wounds that aren’t immediately lethal, or blood loss, basically. You may give these to others for use, or purchase more for 50CP each
"
6,,50,Sorcery - Chronomancy Rituals (Grant Time Sense),World of Darkness: Sorcerer,Benevolence,"The magical power to manipulate time. However, it cannot divine information about the past or future, instead altering the flow of time within the present.

Some, but not all, Paths also have rituals, which take an extra ten minutes to cast, but are easier to perform, more powerful, and often capable of producing effects that cannot be replicated with normal sorcery.

Grant Time Sense (1): Allows the chronomancer to grant their mystical perceptions of time to another person.

(CG Note: This perk requires Sorcery - Chronomancy (One Dot) - World of Darkness: Sorcerer first.)
"
7,,50,Sorcery - Chronomancy Rituals (Unaging) ,World of Darkness: Sorcerer,Benevolence,"The magical power to manipulate time. However, it cannot divine information about the past or future, instead altering the flow of time within the present.

Some, but not all, Paths also have rituals, which take an extra ten minutes to cast, but are easier to perform, more powerful, and often capable of producing effects that cannot be replicated with normal sorcery.

Unaging (5) This potent ritual prevents the blight of aging from affecting the caster,
allowing for ancient Sorcerers, so long as no outside factors lead to their deaths. It
must be recast every several weeks. Multiple castings do not “stack.”

(CG Note: This perk requires Sorcery - Chronomancy (Five Dots) - World of Darkness: Sorcerer first.)"
8,,50,Ice Goblin ,The Elder Scrolls,Benevolence,"The isle of Solstheim is just as cold as Skyrim in parts, and as such the Rieklings needed to adapt. And adapt they did, as they are very resistant to cold environments, as well as frost magic. You could quite literally walk around the tundra in but a loincloth for a time and be fine."
9,,100,Sorcery - Healing Ritual (Healing Sleep) ,World of Darkness: Sorcerer,Benevolence,"Exactly what it sounds like, the path of Healing allows the sorcerer to ease and heal the injuries and diseases of themselves and others. However, this magic can only be applied to a given person once every several hours.

Some, but not all, Paths also have rituals, which take an extra ten minutes to cast, but are easier to perform, more powerful, and often capable of producing effects that cannot be replicated with normal sorcery. A sorcerer must have the appropriate dots in the appropriate path to learn a given ritual.

Healing Sleep (1): The healer may place a willing target to sleep instantly. When the target awakens, they will be revitalized and alert, with a clarity of mind and purpose, even if it was only a few hours rest.

(CG Note: Requires Sorcery - Healing (One Dot) - World of Darkness: Sorcery first.)"
10,,100,Sorcery - Healing Ritual (Mike’s Cure-All) ,World of Darkness: Sorcerer,Benevolence,"Exactly what it sounds like, the path of Healing allows the sorcerer to ease and heal the injuries and diseases of themselves and others. However, this magic can only be applied to a given person once every several hours.

Some, but not all, Paths also have rituals, which take an extra ten minutes to cast, but are easier to perform, more powerful, and often capable of producing effects that cannot be replicated with normal sorcery. A sorcerer must have the appropriate dots in the appropriate path to learn a given ritual.

Mike's Cure-All (2): This ritual causes the target’s body to quickly begin flushing
itself clean of any and all toxins and poisons, even alchemical ones. This may
involve sweating, vomiting, crying, or defecation. The more powerful the toxin is,
the more difficulty the sorcerer faces in purging it.

(CG Note: Requires Sorcery - Healing (Two Dots) - World of Darkness: Sorcery first.)"
11,,100,Sorcery - Healing Ritual (Wakey-Wakey) ,World of Darkness: Sorcerer,Benevolence,"Exactly what it sounds like, the path of Healing allows the sorcerer to ease and heal the injuries and diseases of themselves and others. However, this magic can only be applied to a given person once every several hours.

Some, but not all, Paths also have rituals, which take an extra ten minutes to cast, but are easier to perform, more powerful, and often capable of producing effects that cannot be replicated with normal sorcery. A sorcerer must have the appropriate dots in the appropriate path to learn a given ritual.

Wakey-Wakey (2): The sorcerer may cause their target to awaken from even
magically induced sleep. Comas, medically or mechanically induced, are ended.

(CG Note: Requires Sorcery - Healing (Two Dots) - World of Darkness: Sorcery first.)"
12,,100,Basic Magecraft - Reinforcement,Tsukihime,Benevolence,"The standard four practices of Magecraft: Reinforcement,Gradation Air, Hypnosis and Formalcraft. This is the foundation of the modern systems used byMagi in this day and age. You do not start with any of these - The Mage’s Association is largely uninvolved with events in Misaki, and Atlas is more concerned with Alchemy and Mystic Codes than the modernMagecraft systems. You must purchase each one for 100 points, which makes you adept in thatparticular field - not total mastery, but enough to be a threat against something unprepared for it. Reinforcement is strengthening a living being or an object, letting a human reinforce their physical strength or senses to even greater performance. "
13,,100,Mystic Eye Killers,Tsukihime,Benevolence,"A set of glasses that prevent the wearer from using Mystic or Pure Eyes accidentally or otherwise. This particular version is able to suppress ocular powers of both the wearer and protect them from similar powers requiring eye contact, though they're otherwise just a pair of glasses. Comes in a frame or design of your choosing. Your eyes will function normally once they are removed. They also can’t be broken or destroyed by physical force.
"
14,,100,Beloved of Gaia,Tsukihime,Benevolence,"A True Ancestor is a spirit of the world givenform, designed for a purpose. Gaia itself recognizes you for what you are, and as such, the world's laws do not count you among humanity or other threats to its being. Spirits and beings born of planet Earth and all its iterations will count you as a friend and ally, and nature itself will act in small ways that favor you - weather becomes clear during a long journey, animals are pacified in your presence so long as they are left alone, and any sentience tied to the planet itself will defer to you with respect or at least respect your presence.
"
15,,100,Blessing of the Wood,Cultist Simulator,Benevolence,"Being an intermediary to spirits is no easy task, jumper, and there’s always the possibility that your enemies may strike when you are the most vulnerable. Whenever you find yourself asleep, in a trance, or otherwise incapacitated, you’ll be guaranteed that your physical body will come to no harm until you wake up. This doesn’t mean that trouble will not find you, in fact, it’s entirely possible you’ll be locked away and be prepared for butchering, but at the very least your aggressors will have the decency to wait until you wake up.
"
16,,100,Lucky Charm,Generic Magical Girl,Benevolence,"Most people have some kind of lucky charm like a rabbit foot, or a lucky coin that they think gives them good luck. Yours actually works, because it's real magic – you can use this even when not transformed, and since it's so lucky, it won't accidentally be lost or stolen, even if you live in the slums."
