0,,CP Cost,Name,Jumpdoc,Chapter,Description
1,,Free,Flight ,Touhou Project: Forbidden Hermit,Domain,"You can fly, a power that is nigh-universal in Gensokyo. Flying as fast as you can walk is simple, and you can push yourself to fly faster, up to how fast you can run, which will tire you proportionately.
"
2,,Free,Flying ,Peter Pan,Domain,"You have the basic ability and understanding of how to fly, though you still need pixie dust and consistent belief and happy thoughts. With enough belief, you can defy all laws of physics and even fly through space. Everyone in Neverland has this ability, though for fairies you do not need pixie dust (well, technically, you always have the dust since it’s a part of you) and don’t need happy thoughts to fly. Moreover, by taking this freebie, you are able to fly whenever you have access to pixie dust and happy thoughts, no matter how old you are (normally flying is only possible for the “gay and heartless”).
"
3,,Free,Hearthfire - Basics,The Elder Scrolls,Domain,"At this point, there isn't much to your home. It has an entryway, the main building has two floors, a fireplace, a kitchen, an outhouse, and you've even got a large bed. It may not be much at the moment, but you've got to start off somewhere."
4,,Free,Hearthfire - Aesthetics,The Elder Scrolls,Domain,"Much like a certain purchase for your Warehouse, you can have your home take on any aesthetic found in this universe, from the glass/insect wing-like style of the Altmer to the mushroom towers of the Telvanni to the mudhuts of the Argonians to the spiky architecture of the Daedra, to anything in between.

(CG Note: Requires Hearthfire - Basics - The Elder Scrolls first.)
"
5,,50,Sonic Boost ,Lyrical Nanoha,Domain,"The simplest way to improve a flight spell is simply to pump more power into it. However, the fields that adjust for G-forces, altitude, temperatures and aerodynamic profile (especially important for those that wear capes) all have their own tweaks that need to be made so the increased speed is survivable. (CG Note: Requires Device - Lyrical Nanoha first.)"
6,,50,Natural Domain ,Golden Sky Stories,Domain,"As a Henge, you’ll likely find yourself living out in the wild for the most part, and chances are you’ll have to look for a place to set up camp. You can go and see if the humans are willing to lend you shelter of course, but I can also help you out by allocating you a section of the domain around town, a place for you to rest easy at night. Just don’t expect it to be much larger than an apartment suite – you’re sharing the forest with other Henge too! Though...to think of it, it’s really strange to describe your domain as an apartment suite.

Should you eventually depart, you should decide for yourself how this follows you.
"
7,,50,Natural Elements ,Golden Sky Stories,Domain,"In places overflowing with nature, it’s said that sometimes, the lines between the “modern world” and the “spiritual world” blurs a little, resulting in strange supernatural locales. Choosing an element of nature, you can exemplify this element beyond its limitations in the “modern world”. A river of stars that only appears above your domain, a sprawling forest of bamboo that blocks out the sky; it’s up to you to decide what element suits you best. 

Each time you take this, you can choose a new element (Though it does have to be something natural), and the size of your domain grows by half. For each 100 CP you place into this, you’ll also find that natural animals will show up, appropriate to the element you’ve chosen – and with time, these little critters may also become Henge as well. (CG Note: Requires Natural Domain - Golden Sky Stories first.)"
8,,50,A PLACE OF WONDER ,Golden Sky Stories,Domain,"As a Henge, without having to worry about hiding your appearance, your Domain allows you to concentrate on building a connection with others. Granted, it won’t be often that a human or another Henge actually intrudes on your Domain – but you could invite them in temporarily of course. So long as they remain within your Domain, it becomes much easier to bond with them and the same goes for your companions as well. (CG Note: Requires Natural Domain - Golden Sky Stories first.)
"
9,,50,Wheel of Magic ,Warhammer Fantasy: Imperial Colleges of Magic,Domain,"In the days of Supreme Patriarch Paranoth, it was determined that a visual representation of the relationships between the different Winds of Magic was necessary. You have acquired a small dial, to be placed in a building or extradimensional space of your choosing (among those which you own, that is) in the style of this precise depiction. Just as Supreme Patriarchs announce a new era in the Colleges by turning the wheel to place their own Lore and College at its apex, so too may you turn the wheel to produce an interesting effect - the building’s appearance and decor will shift to match the “theme” of the Wind whose symbol sits atop the wheel once you are finished turning. Enjoy turning your castle verdant and your picture frames to Jade, covering even the walls of your storeroom in Gold, or draping your home in shades of Grey. These alterations will obviously be purely cosmetic.
"
10,,50,Sorcery - Convoyence Ritual (Teleportation Ward) ,World of Darkness: Sorcerer,Domain,"Teleportation, flight, and other means of magically swift transportation are covered by this path.

Some, but not all, Paths also have rituals, which take an extra ten minutes to cast, but are easier to perform, more powerful, and often capable of producing effects that cannot be replicated with normal sorcery. A sorcerer must have the appropriate dots in the appropriate path to learn a given ritual.

Teleportation Ward (2): The sorcerer creates a magical boundary around a room or building that interferes with any attempt to teleport into the area - unless the teleporter knows the passcode, of course. This ward degrades over the course of months if not tended to, but is easily maintained by an active sorcerer.

(CG Note: Requires Sorcery - Convoyence (Two Dots) - World of Darkness: Sorcerer first.) "
11,,50,Sorcery - Convoyence Ritual (Getting Out of Here) ,World of Darkness: Sorcerer,Domain,"Teleportation, flight, and other means of magically swift transportation are covered by this path.

Some, but not all, Paths also have rituals, which take an extra ten minutes to cast, but are easier to perform, more powerful, and often capable of producing effects that cannot be replicated with normal sorcery. A sorcerer must have the appropriate dots in the appropriate path to learn a given ritual.

Getting Out of Here (3): Another ritual cast mostly ahead of time, this ritual allows the caster to return to a specified location with a single word, so long as that location is within 50 miles. Additional power can expand this range, but must be expended during the initial casting.

(CG Note: Requires Sorcery - Convoyence (Three Dots) - World of Darkness: Sorcerer first.) "
12,,50,Sorcery - Convoyence Ritual (Teleportal) ,World of Darkness: Sorcerer,Domain,"Teleportation, flight, and other means of magically swift transportation are covered by this path.

Some, but not all, Paths also have rituals, which take an extra ten minutes to cast, but are easier to perform, more powerful, and often capable of producing effects that cannot be replicated with normal sorcery. A sorcerer must have the appropriate dots in the appropriate path to learn a given ritual.

Teleportal (5): Master sorcerers can create permanent gateways between locations. This ritual requires multiple days of preparation, some of which must be spent at both sites. Once this is done, the sorcerer may invest as much power as they wish into the portal, which determines the range, the number of uses it has before it degrades, and any and all specifications they wish to add to who or how the portal can be used. As a final measure, the sorcerer permanently invests a small fraction of their will to complete the portal. Such an endeavour would be beyond the power of most sorcerers, if not for the fact that lesser practitioners of this path may add their own magic to the ritual, but the final sacrifice must be the master’s.

(CG Note: Requires Sorcery - Convoyence (Five Dots) - World of Darkness: Sorcerer first.) "
13,,50,Sorcery - Mana Manipulation Ritual (Shape Mana) ,World of Darkness: Sorcerer,Domain,"Some, but not all, Paths also have rituals, which they take an extra ten minutes to cast, but are easier to perform, more powerful, and often capable of producing effects that cannot be replicated with normal sorcery. A sorcerer must have the appropriate dots in the appropriate path to learn a given ritual.

Shape Mana(2): The sorcerer alters the flow of magical energy in an area, changing its direction or effects. This can be used to attract luck and spirits of a desired type, at least in a general sense, but it can also be used to redirect ley lines and alter spells that are affecting the area.

(CG Note: Requires Sorcery - Mana Manipulation (Two Dots) - World of Darkness: Sorcerer first.)"
14,,100,A Corner Street Newsstand ,Cultist Simulator,Domain,"A small newspaper stand with a small selection of literature. The papers here holler with confidence, knowing that only the initiated will listen. This stand only seems to sell newspapers of the tabloid variety, that just so happen to be written with rather truthful stories. These daily news sometimes include useful information regarding the many demi-real Secret Histories.
"
15,,100,A Dusty Workshop  ,Cultist Simulator,Domain,"A cozy but unkempt mechanics workshop. The clattering of tools livens the machines inside it, and they open at the seams from the laughter. This workshop contains all the tools needed to service any vehicle, from a small motorcycle, to a large truck. The big parts need to be called in, but the little plugs and bolts always seem to be on stock. There’s a hidden room in the back of the building that leads to a private shrine, where influences of the Forge and Knock congregate.
"
16,,100,A Velvet Cabaret ,Cultist Simulator,Domain,"A gaudy cabaret in a corner of an alley. In here, talent comes through the front, while the real patrons go through the back. This establishment is always run by a local gang, loyal dogs who will provide the much needed ‘protection’ free of charge. The music is smooth, the drinks are free, and the company is never lacking. In the private rooms, influences of Edge and Grail bleed with pain and ecstasy."
17,,100,A Candle-lit Monastery  ,Cultist Simulator,Domain,"A quiet monastery lit by thousands of candles. The wax of the candles flows endlessly, and the light inside never dims. This monastery includes a church, a library and a cloister where your followers and practitioners may take residence. The candles, the larder, and the cellar, refill themselves every night when no one is watching. When the doors of the parish are closed to visitors, influences of Lantern and Moth descend on these halls.
"
18,,100,A Quiet Hotel ,Cultist Simulator,Domain,"A lovely hotel with the words “Overlook” emblazoned at the entrance. During the day, bustling caretakers tend to the precincts, at night cold winds sweep the orchards. This countryside hotel is managed by the spirits of the dead, who keep things stocked and tidy for their ignorant guests. In the gardens there’s a particularly large hedge maze where the influence of Winter wanders, while the ballroom soaks with the influences of the Heart from the floors above.
"
19,,100,Flying​ ​Leap​ ​,Sailor Moon,Domain,"Superman, in his original appearance, could not fly, but he could leap over entire buildings without even taking damage or suffering pain. You can do the same, swiftly jumping from your high place and landing perfectly on your feet or enemies, if you’re inclined. You can also do the opposite--jump across the gaps of buildings or jump out of the way of huge blasts. You can land perfectly, without stumbling. This perk will not save you if you are knocked from a high place. Only if you jumped of your own volition, and from a reasonable distance. Jumping from a helicopter or airplane without a parachute remains a bad idea.
"
20,,100,Favored Library ,Libriomancer,Domain,"Attached to your warehouse you gain a small but well stocked library filled with all of your favorite books with a small sitting area and comfortable lighting. They are mint condition with authors signatures and first editions available to you if so desired. Furthermore, any book you bring in here will be stored, labeled and sorted onto the appropriate bookshelf for easy retrieval. While the library will expand to accept more books it will not take in duplicates and any items left in the library will be shunted back to the warehouse after an hour."
21,,100,Sonic Form ,Lyrical Nanoha,Domain,"The layered fields that make up the appearance of a Barrier Jacket include protective fields, mobility-improving fields and other miscellaneous utility fields. By removing energy from one set of fields, it is possible to direct that freed power to another parameter. In this case, almost all of the power is diverted from armor and barriers into raw speed and mobility. The user can expect themselves to become far, far faster than normal, but at the cost of durability, with only one good hit being required to remove them from combat. (CG Note: Requires Device - Lyrical Nanoha first.)
"
22,,100,Riddles of the Sphinxes ,Warhammer Fantasy: Tomb Kings,Domain,"At the gates to your tomb and every door within, an animated carving of a Sphinx guards without fail. The presence of this Sphinx greatly enhances the durability of any gate or door and allows it to deny entrance to any who cannot break the door or answer its riddle. You can always decide what riddles the Sphinxes will give, though each one is quite an intelligent and crafty riddle crafter on its own. The only limit is that it must be at least somewhat possible to figure out the answer, even if that somewhat is nigh impossible. (CG Note: Requires Tomb - Warhammer Fantasy: Tomb Kings first.)
"
23,,100,Screaming Skulls ,Warhammer Fantasy: Tomb Kings,Domain,"Attached to the inside and outside of you tomb are hundreds of enchanted skulls. Imbued with the spirits of loyal servants, each skull can be commanded to ceaselessly speak or scream out certain words or phrases, at volumes ranging from shouting to ear rending in power. If you want your glories to be recited without end on every day or simply wish for your sieging foes to hear the screams of dying men at all hours of the night, the Screaming Skulls can do it for you. (CG Note: Requires Tomb - Warhammer Fantasy: Tomb Kings first.)
"
24,,100,Until Next Time... ,Mermaid Melody Pichi Pichi Pitch,Domain,"Given that you are actually a sea creature magically in the form of a human, your body is more of a manifestation than a physical form, even though you can interact physically with things. Due to this, you have an innate teleportation ability. Whenever you wish, you can make yourself instantly vanish and reappear somewhere you have designated as a safe zone (this must be in the dimension you are currently in, and cannot be the Warehouse). You can also teleport people you are physically touching to the same location when you make the jump. You can only determine one safe spot to teleport to at the beginning of each jump. However, you need to remember to activate it, which you might forget in the heat of battle."
25,,100,Gift of Flight ,Lyrical Nanoha,Domain,"Who needs a Device? You can fly just fine on your own! You have a natural talent for using mana to lift yourself up to levitate or even fly, moving at roughly your personal running speed. This can be draining if used excessively, but with time and enough energy, you’ll find the skies open to you."
