0,,CP Cost,Name,Jumpdoc,Chapter,Description
1,,50,Magic Dorayaki ,Golden Sky Stories,Making,"Dorayaki is a special type of sponge cake, made with a red bean paste filling inside. A notable favourite of kids, foxes, and a special blue cat robot, this bag of dorayaki comes with a sizable amount of cakes inside; still warm from the oven regardless of how long you’ve left it alone. I did say it was magical didn’t I? Should you finish it, and there should be enough inside to feed several people, you’ll find that the bag will refill after a day or so.
"
2,,50,Pixie Dust ,Peter Pan,Making,"A small bottle of pixie dust for emergency flying. Never know when it might come in handy.
"
3,,50,Tea Tray in the Sky ,Wonderland No More,Making,"This peculiar silver tea tray has handles that are stylized to resemble bat wings ... and at an opportune moment, the handles will indeed transform into silver bat wings to skillfully carry the tray and its contents around. The tray carries up to 20 lbs of contents and follows its owner, presenting itself when its owner wishes to retrieve something from or place something upon the tray.
"
4,,50,Pocket Watch ,Wonderland No More,Making,"An ornate silver watch with an hourglass engraved upon its casing. Being a Wonderland watch, it measures the day but not the hour. If you wind back the watch, you will gain enhanced speed/quickness until the watch finishes unwinding or an hour has passed. You can also immediately stop the watch’s effect by snapping its case shut. However, the watch is temperamental, and for every minute you use it, there’s a 5% chance it will explode noisily into a shower of parts. If broken or lost, the watch will return to you in restored condition in two days. If you already own a similar watch, you can alternately give it the features/effects of this purchase.
"
5,,50,Walking Stick ,Wonderland No More,Making,"A firm stick that has been whittled out to have what looks like a human foot at the bottom. The stick can hop about to keep up with you. As long as you are walking beside the Walking Stick, your speed will increase a little; the Walking Stick’s speed will match your increased pace.
"
6,,50,Glowy Gubbins ,Warhammer Fantasy: Orcs & Goblins,Making,"Proppa Waaagh!gear is created in the forges of the various Goblins, Black Orcs, and Shaman tents. Orc and Goblins carve glyphs which fill with the power of the Da Great Green, sending them smouldering green with dark smoke, verdant flame, and emerald lightning. These magical items are more effective at the job they are used for, a sword cuts with greater ease and armor which could protect against cannons are among the things you could see crafted in this way. Whilst the weapons enchantments are usually crude they always make an item better than it was before.
"
7,,50,A Bottle of Something,Legend of Zelda: The Minish Cap,Making,"This bottle contains either Milk or some form of potion and replenishes every day. Multiple purchases can be taken with this perk, so that you gain more of one thing or one of every type of potion at your wish.
"
8,,50,Sorcery - Alchemy Ritual (One Dot),World of Darkness: Sorcery,Making,"Alchemy - This path allows the sorcerer to create potions, chemicals, and materials with supernatural qualities. Not all users think of themselves as “alchemists,” and may insist on being referred to as herbalists or simply skilled chemists.

Some, but not all, Paths also have rituals, which take an extra ten minutes to cast, but are easier to perform, more powerful, and often capable of producing effects that cannot be replicated with normal sorcery.

One dot: A powder that, when mixed with alcohol, induced sleep almost instantly., or a pill that suppresses the symptoms of the common cold or flu for a full day and halves recovery time.

(CG Note: This perk requires Sorcery - Alchemy (One Dot) - World of Darkness: Sorcery first.)
"
9,,50,Sorcery - Alchemy Ritual (Two Dots),World of Darkness: Sorcery,Making,"Alchemy - This path allows the sorcerer to create potions, chemicals, and materials with supernatural qualities. Not all users think of themselves as “alchemists,” and may insist on being referred to as herbalists or simply skilled chemists.

Some, but not all, Paths also have rituals, which take an extra ten minutes to cast, but are easier to perform, more powerful, and often capable of producing effects that cannot be replicated with normal sorcery.

Two dots: A form of LSD that grants vague but accurate visions of the future or a drug that doubles running speed for up to an hour, but leaves those with low stamina shaky and out of breath for the next.

(CG Note: This perk requires Sorcery - Alchemy (Two Dots) - World of Darkness: Sorcery first.)
"
10,,50,Sorcery - Alchemy Ritual (Three Dots) ,World of Darkness: Sorcery,Making,"Alchemy - This path allows the sorcerer to create potions, chemicals, and materials with supernatural qualities. Not all users think of themselves as “alchemists,” and may insist on being referred to as herbalists or simply skilled chemists.

Some, but not all, Paths also have rituals, which take an extra ten minutes to cast, but are easier to perform, more powerful, and often capable of producing effects that cannot be replicated with normal sorcery.

Three dots: A metal alloy that is lighter and stronger than titanium, but easier to work, can retain an edge almost forever, and stays more resilient than the finest blade,or a metallic dust that reveals hidden, disguised, or invisible things for what they are, disrupting illusions.

(CG Note: This perk requires Sorcery - Alchemy (Three Dots) - World of Darkness: Sorcery first.)
"
