Cost,Perk Name,Source,Description
0,Access Key,Personal Reality Supplement,"This is a special key which lets you access your Personal Reality and its contents. When inserted into any lock on any door, the door opens to reveal a gateway into your Reality at a predetermined location within it. You are the only person who can take the key from the lock, the gateway remains open as long as the key is in the lock, and if the key is ever lost or stolen you will find it in your pocket a few minutes later. You cannot close the door as long as you are inside the Personal Reality."
0,Environmentally Neutral,Personal Reality Supplement,"By default, the temperature in your Personal Reality is never too hot nor too cold, the air will always smell faintly musty but scent neutral, and the air will always be breathable… even if two different species with different atmospheric requirements are present in it at the same time…. well, as long as both species are there with permission. This won’t protect breathing invaders. Earth Standard Gravity will be maintained in all areas, and the air will be just humid enough. This also ensures that there will be minimal dust build-up over the centuries, though there will be some."
0,Shelving,Personal Reality Supplement,"Basic metal shelves to keep your goods on, the kind you find in industrial big box stores, sized for pallets and numbered for sorting. You’ll get up to as many as will suit your initial space allotment, but if you don’t take all of them, you’ll need to buy more on your own… they sell them at most business supply warehouses, ironically enough."
0,Neutral Lighting,Personal Reality Supplement,"These lights are nothing special, It’s a color-neutral, source neutral ambient lighting system. It’s not really that bright… think early twilight gloom, but if you want better, install it."
50,Additional Keys,Personal Reality Supplement,"Requires: Access Key

This Access Key Upgrade gives you additional keys to your Personal Reality. These keys attune to whomever you give them to and cannot be used by anyone other than them or someone they freely and without duress or coercion of any kind allow to use the key. If they lose the key, it will return to them if they are still alive, or to you if they are currently dead. If they die in possession of the key, their body will be transported to your Medical Bay, if you have one."
50,Key Link,Personal Reality Supplement,"Requires: Access Key

With this Access Key Upgrade, you can now close the door while you are in the Personal Reality and use your key in a special podium in the entryway to link your Personal Reality Door to any door in your current Host Reality that you’ve previously used your Access Key on. If you have extra keys, any door opened by any of them can be accessed. You may also use a recall function to bring up a list of all the doors that have been accessed by any key, thus allowing you to follow a Companion should you so desire."
50,Basic Accommodations,Personal Reality Supplement,"This provides minimalist accommodations for you and each companion. Essentially the same thing you’d get in Basic Training in the military. A barracks with a bunk and a locker and a camp toilet. If you bought Plumbing, this improves to include a communal shower and toilets. In fact, someone need not be a companion for this to work. Anyone you allow into your Personal Reality will be allotted a similar level of basic living quarters, thus allowing you to turn your Personal Reality into a refugee center if you like. If you have Basic Nutrition, this will provide any such guests as you may invite into your Personal Reality with very basic food equal to 1200 Kcal a day, totally vegetarian. This can support up to a maximum of 1 person for every 4 cubic meters of space in your warehouse per day."
50,The Bigger Pool,Personal Reality Supplement,"Requires: The Big Pool

This Big Pool Upgrade adds a lazy river and an entire indoor beach complex to your Aquadome. You know, like they have in Japan. Because those things are absolutely titanic, the footprint of this will not be taken from your available area unless you’ve bought three or more size upgrades to your Starting Size. Don’t try to store things in here… they’ll get very wet and sandy."
50,Let’s Have Fun,Personal Reality Supplement,"Requires: The Big Pool

This Big Pool Upgrade adds waterfalls, jumping decks, and other similar stuff for your pool complex, including a wave pool and a dozen different water slides of the kind you’d find at the best water parks. This includes small coves for more private types of fun, or massaging pools for relaxing water massages."
50,Park,Personal Reality Supplement,"Requires: Garden

This Garden Upgrade turns it into a park, with paths through it that are perfect for running and skating, and grassy areas ideal for throwing around some frisbee. Maybe you could hang a hammock among these trees?"
50,Meditating Corner,Personal Reality Supplement,"Requires: Garden

This Garden Upgrade adds several hidden corners and alcoves that are perfect for meditation, being calm and relaxing. You're guaranteed never to be unduly disturbed while meditating in one of these spots and time spent meditating is quadrupled."
50,Courts,Personal Reality Supplement,"Requires: Garden

While the Park is great, not all varieties of sports can be freely played on open grass. Soccer and football might be possible with some personalized rules or some chalk, but games like tennis and basketball are probably right out. With this Garden upgrade you’ll find a couple of tennis courts, handball courts, and a basketball court have been added for you and your companions to enjoy playing all sorts of games."
50,Kit and Kaboodle,Personal Reality Supplement,"Requires: Entertainment Room

​There’s not much purpose in having a sound-stage if you don’t have recording equipment and instruments. While not the best, this Entertainment Room Upgrade provides you with professional grade musical instruments of any kind found on Earth, and a professional mixing board and easy to follow instructions on how to make best use of it. The instruments from this can’t be removed from the Warehouse without the Extruder."
50,Auditorium,Personal Reality Supplement,"Requires: Entertainment Room

This Entertainment Room Upgrade adds an auditorium to your complex with stage for bigger productions and comfortable seating for viewers. The Auditorium can seat up to 400 in comfort and the followspots always follow, the lights always change on cue, and the props and sets are always in the proper order and condition."
50,Costume Closet,Personal Reality Supplement,"Requires: Entertainment Room

This Entertainment Room Upgrade adds a closet full of costumes, exactly what you need to perform your various acts or routines. The contents will adjust to the wearer and will be as comfortable as reasonable. They’re self-cleaning and self-repairing, but they cannot be removed from the Warehouse without the Extruder."
50,Parking Station,Personal Reality Supplement,"Requires: Garage

This Garage Upgrade adds 8 additional parking stations to your garage, multiplied by 5 for every Starting Size Increase you purchased above."
100,Partition Plan,Personal Reality Supplement,"Requires: Security System

This Force Wall Upgrade allows you to set up internal force-fields throughout your Personal Reality. If you have Central Control, they can even be customized with different levels of security. Be aware, a Keyholder’s access cannot be blocked by these fields."
100,Jumper Total Fitness,Generic First Jump,"You have access to special workout facilities. These facilities, besides being an absolutely amazing gym, will adjust to provide a good, safe workout for you, no matter how great your physical abilities become. It also includes facilities for safely and effectively training any special abilities you might possess, no matter how powerful or dangerous those abilities are. This attaches to your Warehouse after this Jump."
100,Meditation Room,Generic Fist Jump,"This room is perfectly designed for you to meditate in, with whatever decorations, features and facilities will help you focus and clear your mind to the utmost degree. It provides a massive advantage in training in any sort of spiritual pursuit or anything else that requires long periods of contemplation."
100,Large Kitchen,Rune Factory,Comes with a fridge and every type of appliance needed to cook any dish. Comes with a cookbook that contains every possible recipe in a digital hub that updates with every jump or culinary advancement in the world.
100,Large Laboratory,Rune Factory,"Comes with a laboratory storage and every type of appliance needed to produce medicine, herbs, seeds, and anything else that could be considered medical or related to it. Comes with a book that contains instructions on how to make every possible medicine, treatment or anything else on the subject in a digital hub that updates with every jump or medical advancement in the world."
100,Big Belly Burger,Arrowverse,"There is only one constant in all the multiverse, & that is Big Belly Burgers. It has been dubbed the “tastiest burger in all the multiverse” & it would seem that your benefactor agrees! That’s why she’s installed a mockup BBB in your warehouse, with classic choices always available but also specials that are only available in your current jump. Even has a never ending soda fountain with all the classic American soft drinks: Coke, Pepsi, Dr Pepper, Sprite, and Mountain Dew. Shakes are also available in any flavor you can think of. Your meal will be available as soon you order so no need to wait!"
100,Resource Generator,Toaruverse,Buying materials and resource cost too much time and manpower especially if the materials or recourse that you need are limited or rare. You gain a warehouse full of materials and resource no matter how common to how rare it is that you need to build any technology that you want. It replenishes used materials every twenty-four hours after you took it out the warehouse additionally it records and replenishes any materials that you add in your warehouse. After jump it would become a warehouse add-on or be inserted near your starting location.
100,Trophy Room,Young Justice,"Purchasing this adds a room in your warehouse with several cabinets, display cases, and bookshelves for displaying your various collections and items, as well as ample space for anything else you may wish to display, including statues and paintings. In addition, you can choose to purchase this again to gain any one item from each previous Jump that you’ve completed for display purposes only. Attempting to use it for anything besides display purposes will cause that item to disappear in a puff of smoke and become lost forever. If you’d prefer, you can instead choose to receive expertly made artwork that’s related to the setting in some way. Seems to grow slightly with each completed Jump."
100,Who’s Got the Powa,Personal Reality Supplement,"This provides enough electricity to power a city the size of New York City or London, forever, with nary a brown out or power fluctuation ever. It also comes with all the basic wiring hookups, surge protectors, outlets, circuit-breakers, routers, etc you might need… but you’ll probably want to get a qualified electrician in at some point… or pick up a companion who does that kind of thing. Purchase of this supplies all facilities inside your Personal Reality with electrical hookups."
100,Lofty Loft,Personal Reality Supplement,"Is it depressing having your home surrounded by storage space? You gain an area the same size as your starting space that is reserved entirely for housing and luxury facilities, such as pools and sports fields. It is situated either next to your Cosmic Warehouse or above your Cosmic Warehouse. Separate purchases of Additional Space applied to it instead of Cosmic Warehouse can be used to expand it."
100,Central Control,Personal Reality Supplement,"This optional purchase hooks your Personal Reality up with a Smart Pseudo-Intelligent Computer System that tracks the location and condition of all items brought into the Personal Reality. It will share that information with you or anyone you authorize to use the system. They do not have to have a key and you can set up varying levels of access. Central Control can also recall your companions to the Personal Reality if you have Portal and command it to or they are killed and you’ve set up automated recall. It can open your Personal Reality Door from the inside if you’ve given it permission to do so, but will only admit those it believes will assist you. It can only open doors on which Access Key has been used on, but the key need not be still in that door for the door to be opened."
100,Maintenance Systems,Personal Reality Supplement,"Requires: Central Control

This upgrades Your Robots so that instead of just sorting and fetching they now automatically upgrade with all tech production and repair skills you gain and now provide basic cleaning and maintenance services for anything in your Personal Reality that you know how to fix or repair. They are going to be practically invisible unless you look for them."
100,Wellness Centre,Personal Reality Supplement,"This provides your Personal Reality with a size-adjustable complex in which you and your companions, followers, and hangers-on can enjoy private or semi-private massages and other types of spa pampering. It’s fully equipped with all the most useless and pointless ‘therapy’ types, but it requires purchase of Servant Quarters to keep it staffed, otherwise you’ll need to come up with your own solution to get it staffed. This requires Environmental Controls, Water, and Electricity."
100,Greenhouse,Personal Reality Supplement,"A greenhouse in which you can now grow some of your own vegetables and fruits. I hear that strawberries are especially popular this season. It is set up for soil-ponics, hydroponics, or aeroponics and is contained in a separate structure that has a footprint of exactly half your Starting Size in all dimensions. Any increase in size to your main space multiplies your Greenhouse’s space by a factor of 5."
100,Workshop,Personal Reality Supplement,"Each purchase of this adds to your Personal Reality Workshop needed to perform a specific type of craft, which is to be specified when purchase is made. It comes with a basic set of tools and supplies. Good for fixing or creating all sorts of things, although any complex parts or nonstandard supplies will have to be brought in from outside. Additional purchases can add different types of Workshops to your Personal Reality or expand existing ones. Anything built in one of those workshops is fiat backed to be restored to its original condition within 48 hours if damaged or destroyed."
100,Garden,Personal Reality Supplement,"A garden in your Personal Reality, small place filled with aesthetically pleasing flowers, bushes, trees and decorations like fountains and garden gnomes. Comes with benches for you to sit on and relax, with birds singing from branches and butterflies fluttering around. Perfect for a bit of a break away from the hassle of busy life."
100,Library of Babel,Campione!,"Perhaps a name too big for what it is, but its usefulness can’t be denied. This is a large library is a collection of myths, legends, fables and records about gods, angels, demons, heroes and other fantastical beings. It also recorded the cults for each and their transition in time and geography. As expected, it would take a long time to memorize it all, but is a good source of information if you happen to need it. It updates every jump."
100,Bespoke Wardrobe,Fate/Stay Night,"Whether you need to look good for work or you've just got a liking for being fabulously attired, this has you covered. Either attached to your Warehouse or to a property you own, this room is filled to the brim with custom tailored clothes of any range. From three piece suits to dress shirts and slacks to bathing wear, any modern day article of clothing you can think of can be found here. Whatever you pick up will always be tailored to you specifically and can optionally have a crest of your choosing somewhere on the piece of clothing. There's no need to worry about running out either."
100,Nano-Medical Lab,Personal Reality Supplement,"Requires: Medical Bay

This Medical Bay Upgrade allows the Medical Bay to tell exactly what every nanoscale contaminant inside a living body does and, optionally, remove them without causing harm to the host. The NML can also replicate and administer Medical and Augmentation Nanites as long as you have the materials and requisite know-how. All NML administered Nanites have fiat-backing."
100,Bio-Synthesis Lab,Personal Reality Supplement,"Requires: Medical Bay

This Medical Bay Upgrade covers all serums, viruses, bacteriological agents, and other chemical, genetic, or retroviral repair and boosting sciences, giving the results fiat-backing. Does not provide any knowledge base."
100,Upscale Housing,Personal Reality Supplement,"Requires: Housing Complex

This Housing Complex Upgrade makes a number of minor changes to the above. Floors are now either carpeted or wood paneled, walls are wallpapered, rooms are 50% larger, the cut off for additional rooms is lowered to every five and the furniture is decent. Kitchen Appliances, bathroom fixtures, closet doors… everything is improved a bit. The walls are now drywall and metal frame with insulation. Not soundproof, but better. Closets are now adequate and installed in each bedroom. Every two bedrooms besides the master bedroom share a bathroom and every two kitchens spawns a new master bedroom. Master Bedrooms now have one walk-in closet each."
100,Free Portal,Personal Reality Supplement,"Requires: Portal

This Portal Upgrade removes the limitation on a portal having to be opened on a flat surface… or on any surface at all. It also allows you to open the portals to any part of your Personal Reality simply by picturing where you want the portal to open. Without the Control Rod, the portals must be opened within 2 meters of you."
100,Portal Aperture,Personal Reality Supplement,"Requires: Portal

This Portal Upgrade allows you to shrink your portals down to Planck scale or open them up to 8,000 square meters and increases the rate of expansion / contraction by a factor of 10. Additional Purchases will increase the maximum portal size to 80,000, then to 800,000, then to 8 million square meters. The expansion / contraction rate increases by a factor of 10 each time. The Portal shrinks to functionally no size, absolutely no size, and then conceptually no size. If you need it smaller than that, a fifth purchase will make it memetically as small as the number of fucks I give on the subject."
150,Dragon Lair,King Arthur,An attachment to your warehouse that adds a large cavern. About once a month it spawns a large amount of gold coins and gems inside of it. If you have a companion has a draconic form or is a dragon themselves they may take up residence inside the cave without taking up a companion slot.
200,Force Wall,Personal Reality Supplement,"Requires: Security System

This adds a force-field to the entrances and exits to your Personal Reality. Nothing unauthorized can pass through these force-fields. The field is fully permeable to anything authorized. A Keyholder’s Access cannot be blocked by these fields. Be aware, some enemies might conceivably be able to enter your Personal Reality without technically ‘passing through’ these force-fields. I don’t know, but don’t assume the Force Wall is utterly infallible. It is also potentially possible that you or your companions might bring something seemingly harmless into your Reality that turns out to be some kind of threat."
