0,,CP Cost,Name,Jumpdoc,Chapter,Description
1,,Free,Focus of Mystery ,Warhammer Fantasy: Lizardmen,Divination,"The mind of a Slann is truly alien and they were said to be the only creatures capable of observing the Old Ones safely. This is perhaps due to their vast intelligence, their unparalleled magical power and the capability to perceive any and all magic that occurs around them. You can also meditate (sleep) and allow your spirit to freely roam and observe the cosmos unfettered by your bloated amphibian body.
"
2,,Free,Witchsight ,Warhammer Fantasy: Imperial Colleges of Magic,Divination,"While only able to manipulate his or her own Wind, any Collegiate Magister can sense the flow of the Winds of Magic as they wind from the polar Warp Gates toward the Great Vortex of Ulthuan. Their scintillating colors weave through your vision whenever you require them to, and the same will go for other “winds” or “flows” of magic wherever you happen to walk in days to come.
"
3,,Free,Adventurer Card ,Konosuba,Divination,"The sign of your adventuring nature. This is your Status Sheet, effectively. It denotes your level, statistics and any special abilities that you have. It’s also proof that you’re an adventurer and will give a good idea of how strong you are and how good an adventurer you are. If you ever lose it, it’ll appear right back in your hand the next time you need it. You use the card to level up with skill points in this world, so don’t let anyone else get a hold of it if you’ve got unspent points.

(CG Note: Requires The Way This Works - Konosuba first.)"
4,,50,Map and Compass ,Legend of Zelda: A Link to the Past,Divination,"Something like these should be a part of any adventurers kit, if only so that you know where you are. This map of Hyrule has a very minor enchantment woven over it to help you navigate. Specifically, the map always show a simple image of your face in estimation of a ‘You are here’ sign. Secondly, it will do the same thing for the locations of things you are currently seeking out. A sword floating over the Lost Woods, a pendant over the Desert Palace, so on and so forth. Of note is the fact that the map will update itself slightly - head to another country and suddenly the map is of that land. Simple but useful, no?"
5,,100,Monster Sense ,Generic Magical Girl,Divination,"You can feel when a monster or evil magical source is nearby, and generally what direction it's in. Starts out very short ranged, but at least you'll realize the new ice-cream shop is a trap before you eat the sundae, instead of after your energy is already being drained. Eventually you'll be able to spot them from a mile away, but at first you'll need to be right in the trap before you notice the evil energy floating around.
"
6,,100,Mystical Sensitivity ,DC Occult,Divination,"​Your experience with magic has left you acutely aware of traces of magical energy. You can tell what kind of spells were cast days after the fact by the residual energy they left behind, discern the potency and nature of enchantments, and track down anything that leaves behind a magical trail.
"
7,,100,Magic Glasses ,Libriomancer,Divination,"These glasses allow you to see magic as a shimmering energy field composing all things magic. Even invisible or secret magic is visible in some form while wearing these glasses. You may also see the faint lines connecting the magical aura of a created object or recent spell to its initial caster (assuming it occurred recently enough). These also give you a much better idea of what is going on whenever magic happens making it easier to understand and learn from it.
"
8,,100,Enhanced Dexterity ,Madoka Magica: Wraith Timeline,Divination,"You are graceful and quick, able to move with great dexterity and aim with deadly precision. Your eyesight is also clearer and lets you take in more details than you could outside of your Magical Girl form. This can be bought multiple times, letting you keep up with a long-term firefight even as you’re being juggled in the air.
"
9,,100,Tarot Teller ​,Yuki Yuna is a Hero,Divination,"Tarot deck not provided. Many people dismiss tarot as just another useless superstition, but any tarot cards you use aren’t so useless. With you, it isn’t superstition. Your tarot cards can help predict the future. Hopefully. Maybe. Either way, you’ll be getting spooky or maybe joyful omens from these cards if you can tell what they say. Of course, details will be vague on what’s what, but putting the pieces together won’t be hard. Misinterpreting them also is a risk.
"
10,,100,Tarot Deck ​,Yuki Yuna is a Hero,Divination,"This tarot deck comes with a book on tarot that is always close by. You never lose it and it’s small enough to always be on yourself. Gives you a guide on tarot and what the cards mean and what spreads to use. The art by default is the Rider Waite Tarot, but if you wish the cards can be in another art style. These are just mundane tarot cards.
"
11,,100,Screening Process ,Lyrical Nanoha,Divination,"You know, it seems like you can’t really walk about ten steps without tripping on some sort of Lost Logia capable of destroying an entire world or five. You may also find that people who go soaring off the deep end upon gaining any kind of power, particularly things like that, are distressingly common. You’ve thankfully managed to avoid this fate, and know how to avoid letting it happen to others. First, you can no longer go mad with power - unless some sort of outside addiction or corruption is provoking you, your mind is as clear-sighted as it was before you got a big power up. Unless you want to, of course, for whatever reason. Secondly, you can now judge when someone is morally and mentally equipped to handle a particular device or ability, along with a vague idea of how positive the turnout will be for you and others if they’re granted it. Choose carefully!
"
12,,100,Ethereal Sight ,Golden Sky Stories,Divination,"Caught up in the rigors of life, most people don’t see the beauty and oddities in the world around them. Your eyes however, can peer one layer deeper into the world around you, allowing you to perceive both life force and emotions of sentient creatures about you."
13,,100,AURA OF ACUITY ,Golden Sky Stories,Divination,"Wild animals often seem to have keener senses – perhaps a survival instinct that domesticated animals don’t seem to have. Not saying you’re an animal – well...that wouldn’t be inaccurate, but within the space of your Domain, all of your senses are similarly sharpened. Furthermore due to your familiarity with the surroundings, if any changes occur in the surroundings, you’ll be aware of it – even if it’s just a stray human wandering close by. (CG Note: Requires Natural Domain - Golden Sky Stories first.)"
14,,100,Supernatural Senses ,Touhou Project: Forbidden Hermit,Divination,"You have a “sixth sense” of the supernatural, able to sense the auras of supernatural creatures and magic. This works via sight and allows you to see magical and youkai auras around people who use magic or are being corrupted by youkai, and also spot youkai if they aren’t able to hide their own auras.
"
15,,100,Hag Stone ,Neverland: The RPG,Divination,"A seafoam-colored stone that floats in water. Gives the holder a better chance of seeing through glamors/illusions.
"
16,,100,Bell Earrings ,Neverland: The RPG,Divination,"Two silver earrings that, when worn together, protect you from being fooled by lies, with the protection increasing if the lies are enhanced by magic. Both earrings must be worn at the same time to work.
"
17,,100,Rockeye ,Warhammer Fantasy: Ogre Kingdoms,Divination,"One of your eyes has been replaced with a large stone found near the gaping pit of the Great Maw. Hammered into place, it grants you sight beyond what most mortal eyes see. Invisible things and things camouflaged by magic reveal themselves to your eyes, as plain as day. After the jump has finished you may have your eye back and have this Rockeye fashioned into a lens instead if you wish.
"
18,,100,Animism ,Warhammer Fantasy: Imperial Colleges of Magic,Divination,"The myths of the Amber Order claim that there is a living spirit in all things, and your experience so far has proven this right, at least to you. These spirits are locked in eternal combat, the survival of the fittest, and you can hear them as easily as you hear a bird call. From these whispers, you may now glean information on who or what has passed through a given area within the last few months.
"
19,,100,What the Light Touches ,Warhammer Fantasy: Imperial Colleges of Magic,Divination,"Your magic is meant to banish spirits of darkness and creatures of the Aethyr. A spirit that is luminous but lost is beyond your power to dispel, requiring the aid of the Amethyst Wizards. It is a good thing, then, that you may tell the difference between the two. Any disembodied soul you see will either shine with light or roil with inky darkness under your gaze. If it does the former, it is at the very least not the work of Chaos or Necromancy. If it does the latter, it would behoove you to strike quickly.
"
20,,100,Comfork ,Legend of Zelda: A Link to the Past,Divination,"A rather oddly shaped tuning fork made out of crystal, and in roughly in the shape of a ‘C’ instead of the normal ‘U’. It was given to Link by one of the seven Maidens after rescuing her from the Dark World. Simply put, it’s a fork that communicates, hence the name. You now have a set of two such forks. To use them, simply ring them as though they were an actual tuning fork, and it’s counterpart will ring in response. Heck, they’ll even generate a minor illusion of the person holding the other one. Of note, the two forks will respond to each other regardless of any physical barrier - such as the walls between dimensions, the Light and Dark Worlds.
"
21,,100,In Search Of The Hero ,Legend of Zelda: Ancient Stone Tablets,Divination,"While Zelda and Aginah assisted the Hero of Light in getting back on his feet and moving towards saving Hyrule, Sahasrahla was off wandering the world in search of Link, the Hero, in the hopes that he would return to Hyrule in its hour of need. Sadly, it was not to be. But, much like how he of the complicated name could track down Link and Zelda could stumble across the Hero of Light, you have a very weak psychic power that allows you to ‘scan’ people in order to determine if they would be useful for your goals. Generally speaking this will latch onto the nearest person with whatever talent you seek and simply point you in their direction, but with enough familiarity you could latch onto someone in specific, or someone in a much wider range. Admittedly, your range is that of a small nation, but if you want to go with someone you KNOW can handle things, you have that option.
"
