0,,CP Cost,Name,Jumpdoc,Chapter,Description
1,,100CP,Acquester ,Spiral Knights,Domain: Quality: Resources,"In times of crisis and desperation, resources become too precious to use on anything other than necessities. The spiral Order has had to save all their supplies to repair their ship, so you've had to make do on the field. you know how to look for your own resources, remaining self-sufficient in the field through using scavenged items as supplies for anything ranging from simple maintenance to complex construction. Power Cores, Blighted Bones, or even Goo Drops can be used as spare parts or more. With what you've learnt, these days you don't just survive, you thrive. Whether it's machines that power the Constructs or the way that Wolver's fur burns, you've learned to figure out what separates useful resources from useless refuse. The world keeps spinning, knight. Keep up or die."
2,,100CP,Backyard Handywork ,Phineas and Ferb,Domain: Quality: Resources,"Who needs a massive machine shop or specially-crafted equipment when you have some plywood and a toolbox? No matter how complex or intricate of a project you might be making, you'll find that you can easily figure out how to substitute commonly available tools and resources for more complex equipment, and still have the final project come out fine. Also comes with a decent understanding of engineering, architecture, and a few other material science fields to help you get started on whatever projects you might want to work on."
3,,100CP,Coconut Tech ,Bloons,Domain: Quality: Resources,"You are extremely intelligent, with such a great understanding of technology that you can supplement inferior parts for better parts as needed. The worse the substituted part is, the shorter it will last, but it will function perfectly while the part is inserted. Using vines, wood, and coconuts to replace wires, sheet metal, and batteries is not out of the question. With each building skill gained, you gain the ability to insta-craft a crude version of that building out of thin air.
* Fort Raiser - Bark Barricade. A fortified wooden wall, twenty feet wide by six feet tall, with wood spikes along the top. Will last for eight hours before breaking down, if not attacked."
4,,100CP,Composition Analysis ,Final Fantasy XIV,Domain: Quality: Resources,"""Before you get to work, you need to know what it is you're dealing with!"" -that was the first lesson you were taught when you started this discipline. Certainly, your mentor was right. Without knowing what you're working with, you're simply courting with catastrophe. With a bit of help from the Aether tools you have, you can discern the properties of any material you're working with -enough to know if there's an occupational hazard involved with handling them. But with sufficient practice and a discerning eye, you can figure out what any item is made up of."
5,,100CP,Difference Engine ,Smash Up,Domain: Quality: Resources,"You can build a computer with anything, at virtually any tech level. Even water channels or a mob with two colored flags apiece."
6,,100CP,Element Analysis ,Bomberman 64: The Second Attack,Domain: Quality: Resources,"With a little elbow grease, you can easily identify the elemental composition of ANY material and with the right resources, break it down to its base elements for further use."
7,,100CP,"In A [Underwater] Cave, With A Box of [Titanium Wreckage]",Subnautica,Domain: Quality: Resources,"Most people would say that doing science underwater is a bad idea, but not you. Whatever experiments you run in the future will be easily waterproofed, so if your habitat loses integrity you won't lose months of work. You also gain a basic education in this centuries' school system, which is a lot better than it sounds if you consider the tech level."
8,,100CP,Junker ,Generic Wretched Hive,Domain: Quality: Resources,"You're good at keeping things running even with shoddy tools and improvised replacement parts. The end result will always work. Not very well or for very long, but it will work. If you can get a hold of decent materials and tools you can do much better, even cobbling together devices almost as good as those that were made or repaired in a proper shop."
9,,100CP,Magic Rocks ,Touhou Luna Nights,Domain: Quality: Resources,"You may be familiar with gemstones as simply being shiny rocks. Here that is not the case, all gems in this jump have magical powers, and while they do not individually possess much power, they can give significant boosts when collected by the hundreds or thousands. By paying 100 CP, you can choose to take this quirk with you, changing gemstones in future worlds to possess small magical powers of their own."
10,,100CP,Plowshares from Swords from Plowshares ,Warhammer 40k - Squats,Domain: Quality: Resources,"You might have noticed most of the best Squat vehicles and weapons are repurposed mining and industrial equipment. This is no accident, for not only do such things have to be tough, they are intimately familiar to operators and engineers alike. You have a particular genius for weaponizing civilian technology, and finding constructive industrial uses for weapons."
11,,100CP,Rationing ,Mad Max,Domain: Quality: Resources,"When you don't have much, it's important to be careful with what you've got. You're very good at saving supplies, ensuring that anything you find of use stays found and that it doesn't get wasted by accident. You'll get every last drop of fuel from a can, and never drop some plastic tubing just because you can't think of a use at the moment."
12,,100CP,Repair Savvy | Fancy Suit ,Outlaw Star,Domain: Quality: Resources,"Repair Savvy (100CP) Your skills in mechanics are top notch. Your weapons, armor, and personal equipment are all easy to repair, and maintenance of all of them takes mere minutes instead of hours.
Fancy Suit (0CP) A colorful set of clothing, highly individualized and tailored to fit perfectly. The fabric also breathes well, and can be stylized towards the practical or the ostentatious."
13,,100CP,Resource Management ,Empire from the Ashes,Domain: Quality: Resources,"What can I say? You're an expert at logistics. You know how to extract the maximum possible use out of even the absolute least resources. A ragtag group of counter-mutineers managed to not only survive, but actually attack and make inroads into damaging an almost unimaginably better armed, equipped and numerous group. Just like them, you too can make virtually endless repairs, adapt low level-tech to interface with higher level tech, and in general stretch the usage of those resources far beyond what even the shrewdest economist could ever manage. Mind you, this is for people and tech most of all. While it will work on other resources, even magical, esoteric ones like mana and whatnot, don't expect remotely the same efficiency for them."
14,,100CP,Risk of Disassembly ,Mousehunt,Domain: Quality: Resources,"When creating a trap with a hunter in mind, one must consider how often the hunter moves from region to region and also the wide variety of mice capable of utterly demolishing the trap. Since designing a trap to be unbreakable is likely to make it unwieldy, an alternative approach is to engineer it to fail. This philosophy applied to your crafting endeavours allows you to make things which are designed to safely break apart regardless of the circumstance sure, you'll have to reassemble it after it breaks, but the risk of it utterly disintegrating under the force of a dragon mouse's fire is removed."
15,,100CP,Ritualistic ,Azeroth,Domain: Quality: Resources,"You are much more skilled at elaborate rituals. You often find that if a ritual calls for the blood of 10 virgins, you can get away with just 5. This only applies to magic such as Enchanting or Inscription, not to anything scientific in nature. So you'll still need those two batteries for your rock'em sock'em robots."
16,,100CP,Scavenger ,Ravenwood,Domain: Quality: Resources,"Sometimes, you do not have the luxury of top of the line equipment and need to rely on what scraps you can salvage. You, however, have an advantage, being able to cobble together scavenged bits into functional equipment that work as well as the real deal. This talent will also inherently improve the durability of such improvised equipment to function even when such materials should not feasible hold up under the strains of use.
"
17,,100CP,Scrap Hound ,Dead Space,Domain: Quality: Resources,"You build. Of course, you need parts to build, and, of course, you need materials, usually scrap metal or leftover electronic bits and bobs, to make parts. Whenever you go looking for scrap parts to use as materials, you always find more than you would otherwise, five instead of four, twenty-five instead of twenty, whatever. When you build parts from materials or scrap, you always find you need less materials, on the same order as that bonus, to put those parts together. Really, really useful if you plan to build electronically-based weapons, armor, etc, or extensively modify your own, pre-existing, equipment through similar means."
18,,100CP,Six Dollar Man ,Sesame Street,Domain: Quality: Resources,"Whenever you are trying to create some sort of machine, whether a robot or a car, pick a specific amount of money.  You can then find all of the necessary materials you need to make that item for exactly that specific amount of money.  You could even make a “six dollar man” robot for just under six dollars (including taxes).  Just keep in mind that if you lowball the standard cost for the desired invention too much, the perk will lead you into finding substandard items that, while technically functional, will cause the machine to malfunction."
19,,200CP,A Box of Scraps ,Honkai Impact Third,Domain: Quality: Resources,"For rather straightforward inventions you can make them with just about anything if you have the knowledge of how the mechanics of it work. Simple substitutes are easy and you have the ability to fix things easily, able to patch things up with little more than chewing gum as a quick fix that will last a while."
20,,200CP,Advanced Materials ,XCOM 2,Domain: Quality: Resources,"As you experiment the physics and rules of a world ideas for new materials come to you. Elements and compounds from different universes often follow the same rules after all, so it should be theoretically possible to mix them. While you are developing new materials for your projects you will instinctively know whether or not materials will be compatible with each other and roughly how strong they will be. You will not know the exact ratio or procedure you will need to perform to fabricate these exotic materials, and it's not guaranteed that every material will be compatible with each other, but development will be made a lot easier."
21,,200CP,Astromancy ,A 'Happy' Harry Potter Fanfiction,Domain: Quality: Resources,"Maybe you were born under a rare cosmological sign, maybe the planets aligned upon your arrival, or maybe it's just luck but your connection to the stars and the movement of the spheres grants you a greater sense of time and the seasons. You know the exact date down to the millisecond if you just think about it, the perfect time to harvest ingredients or plant a garden, and the effect of the cosmos on the world. More than that the stars and their mysteries have an effect on you as well, your magic will be stronger at night some signs and planets affecting certain spells more than others, you'll have endless stamina during the full moon, and possess perfect night vision. You'll also be capable of finding and harvesting truly rare ingredients such as stardust, sunshards, moonbeams, shadow threads, etc. You'll also have a natural understanding of the prophetic significance of the passage of the celestial bodies in the sky, day or night. Those conversations with centaurs will finally make sense to you."
22,,200CP,Built-In Geo-Nav ,Dead Space,Domain: Quality: Resources,"It's like you have a rare materials detector built into your head, with how easy you make it seem to find the really good stuff. Whenever you're looking for materials, be it rare metals, gemstones or crystals, or even just treasure in general, you can feel something, ""pulling,"" your new quasi-sense in various directions, and in different ways based on what the material in question is. As a side benefit, this enhances your ability to navigate, allowing you to, in almost all cases, just kind of know the right direction to head in, to the point that your RIG will mark a path towards your hunch."
23,,200CP,Cold Fires ,Final Fantasy XIV,Domain: Quality: Resources,"The hotter the fire, the easier the metal is to form -but too hot, and the metal will simply melt away. That's always been a conundrum which you had to solve. The mages however, have a different solution for your problem. By imbuing fire with Aether, you can reach the conditions necessary for forging at far lower temperatures than normal. Similarly, the intensity of any fire spell you cast is significantly increased."
24,,200CP,Delirium ,Ravenwood,Domain: Quality: Resources,"Raw skill, talent, or ability, with a touch of madness. You possess the ability to collect Delirium, a raw form of drug-like ki formed from madness and chaos. The battlefield is rife with this chaotic energy. Using delirium, it is possible to push a skill to insane levels, and allow for surprising uses of your abilities."
25,,200CP,Duct Tape Master ,CATastrophe,Domain: Quality: Resources,Earless relics aren't the only thing that's shiny. You're a master at jerry-rigging mechanical components into an ungodly abomination of gears and circuits that somehow still works as intended. Fixing broken things is a breeze (though they might break more easily now) and making new teknologee by recycling parts from old ones is within the realm of your skills.
26,,200CP,Eccentric Talk ,Medaka Box Abnormal,Domain: Quality: Resources,"It's so not cool to run out of bullets in the middle of a firefight. Dramatic? Sure, at the right time, but it is hella not fun to find yourself in that situation. Seems like you needn't worry from now on as any weapon you have just doesn't run out of ammunition. Whether it uses bullets or energy or something weird like rocks or rubbish, it looks like firing that stuff out doesn't actually get rid of it from within the weapon itself. Emptying the gun wouldn't let you take out as much ammo as you want, it only works when you're actually using it in the weapon."
27,,200CP,Essencetapping ,Aion,Domain: Quality: Resources,"You know the basics of magically extracting valuable materials from your surroundings in a way that won't damage the environment or source. In addition; post-jump, you may use this ability to gather resources native to other settings. You have mastered extracting all but the most exotic materials, and as an added bonus; you often find rare materials in your endeavours. Also, your post-jump essencetapping will find the occasional Atreian material gathered alongside native ones."
28,,200CP,Garbage Bin Grants ,World of Darkness - Genius the Transgression,Domain: Quality: Resources,"The sad truth is that artists starve and so do scientists. A certain number of resources will be eventually poured into a project and often enough the Genius in question finds themselves grasping for one last essential component but with little to no money left. You are unusually adept at finding useful components in the most unlikely places. As long as you have a garbage respiratory that can viably hold things that you need for a project, such as computer parts in a junkyard or car parts at an impound, you have a great likelihood of finding what you are looking for, and even finding things that you wouldn't expect on site that will help with future projects."
29,,200CP,House Calls ,Stargate Atlantis,Domain: Quality: Resources,"Perform surgery and even medical research without being hindered by the lack of proper operating theatre or the locals' less-than-sophisticated equipment. You still need some sort of equipment, or a space for surgery, but dodgy equipment or a dodgy place to operate won't hamper you."
30,,200CP,Hunt Automation ,Mousehunt,Domain: Quality: Resources,"If you're a hunter who relies exclusively on traps, the process of setting up a trap and waiting for a bite can get quite monotonous, even as you venture into unknown regions and get a chance to sightsee. Why not have the trap micromanage itself even more, so you don't have to sit and wait to reset the mechanism? For all of the traps at your disposal, you can arrange for them to automatically clean up and re-arm themselves, this only pulls a small bit of energy or stamina from you each time it activates, which can also serve as indication that your traps have triggered. Even in the event that your traps are destroyed, you can expend a greater portion of energy for them to reform themselves while you're doing something else provided that they aren't erased out of existence entirely anyways."
31,,200CP,None Wasted ,Earth Girls,Domain: Quality: Resources,"An ordinary butcher can get every edible scrap from a carcass. An excellent one, like yourself, can make sure every usable scrap is harvested. Even though you cut up an animal for meat, you save the hide in a perfect state for tanning, the tallow for burning or other use, the guts for strings. This also comes with the knowledge to preserve the parts correctly and tan leather the stone-age way."
32,,200CP,Nuts And Bolts ,Ben 10 0.1,Domain: Quality: Resources,"Okay, so you're tough and you can snatch a few wallets. But you know what a good start for making some money is? Salvage. You're excellent at finding useful parts and mundane materials on the fly. Need metal? Those old railroad spikes look handy. Need some wires? There's an intact bundle in that old machine over there. As it turns out, this also makes you pretty good at shoving these parts together to make something good...or at least something you can sell. Weirdo stuff like intact alien tech, special parts, or 'exotic' materials need a bit more work to get depending on how rare they are, but the effort's worth it, right?"
33,,200CP,Professional Plunderer ,God Catching Alchemy Meister,Domain: Quality: Resources,"Monsters are a curious thing, they destroy and threaten people on a daily basis, however, the drops and loot from hunting them can be highly profitable, especially from high-level ones in the hands of a skilled alchemist. Good artifacts need good materials and professional hands. In that sense, you got the first half in the bag already. You have insane luck when it comes to harvesting or looting raw materials, often encountering more than you wanted, of better quality and from time to time even drops far better than average."
34,,200CP,Reclaimer ,Smash Up,Domain: Quality: Resources,"Not all parts are interchangeable, but the secret to fitting a square peg in a round hole is just to get a really good lathe to file the corners off with. You are the master of adapting parts to do wildly different jobs for systems they were never designed to interface with, even if you have to build the interface yourself."
35,,200CP,Reclaimer | Lingua-Technis ,Warhammer 40k - Adeptus Mechanicus,Domain: Quality: Resources,"Rare is the heretek with wealth or connections enough to acquire the resources to pursue innovation without raising suspicion. Most must make do with whatever they can scavenge or build for themselves, and fortune seems to often favor them when harvesting useful components from wrecked machines. More often than not, the most delicate and valuable pieces of technology can be pulled intact from wrecks you find or create.
Lingua-Technis (Warhammer 40k - Adeptus Mechanicus) (FREE) Known only to the devotees of the Machine God despite the best efforts of outsiders over millennia, the adepts of Mars speak to each other in bursts of binaric code. This allows for a great deal of information to be communicated quickly and discreetly. Even if translated, it is a complex language thick with ancient and arcane terminology that few outsiders could ever hope to make any sense of. This language allows you to communicate quickly with other adepts, transferring messages and code many times faster than ordinary speech."
36,,200CP,Scrap Diving ,Smash Up,Domain: Quality: Resources,"Whenever searching for salvage, you're incredibly lucky in finding the parts you need."
37,,200CP,Scrounging ,Arcanum Of Steamworks And Magic Obscura,Domain: Quality: Resources,"It's a sad fact that finding the right materials and components for your research and manufacturing can be a difficult task. Collecting the necessary tools to create Molotov Cocktails and Healing Salves might be fairly easy, but for more complex devices it can take days to find the things you need. Lesser inventors might need to keep track of every source of tools, from the General Store to the local junk merchant to areas for finding medicinal herbs... but not you! Your keen sense for finding the materials you need means you'll always have a vague idea of just where to go to buy that Minute Steamworks, Tesla Coil, or Spirit Of Camphor, and you're quite likely to walk into the store right when they're on discount. Amazing!"
