0,,CP Cost,Name,Jumpdoc,Chapter,Description
1,,100CP,Body Transfer ,Empire From the Ashes,Domain: Crafting: Biotech,"The art and science of transferring a consciousness from body to body is a gory, ugly one. And it's one you know now. The how of moving brains from body to body, making sure no loss in memory or sanity occurs is within your grasp. And you can do it even with technology no more advanced than the 21st century. Of the world you started jumping from, smartass."
2,,100CP,Chromosome Analysis Specialist ,Biomega,Domain: Crafting: Biotech,"Well, the job description said training would be provided - and sure enough, they provided you with all of the reading material you needed to figure out what you were actually supposed to do now that you're here. The researchers at the Data Recovery Foundation have been put to task into deciphering the secret behind the immortal cells, that mysterious 24th chromosome. From all of the information that has been compiled, you've acquired a better picture of what the DRF is planning - but as well, your ability to break down genetic information and just large chunks of information in general have improved. Heck, reading that 42 volume tome had to be worth something right?"
3,,100CP,Crazed Physician ,Van Helsing,Domain: Crafting: Biotech,"Amongst the many sciences and paths you know, aside from the usual Ominous Cackling, you... Can actually patch people up easily. As a Crazed Physician, you can use the plainest tools on hand to mend any variety of wounds and injuries. As well, you know the human anatomy down to the last blood vessel, and can learn the anatomy of any other creature you dissect more easily."
4,,100CP,Demonic Augmentation ,Hellgate London,Domain: Crafting: Biotech,"You can successfully graft demonic parts onto yourself to gain an increase in mana reserves as well as gaining the ability to more easily cast certain spells based on the demon's type. You also learn to craft demonic focus items that, while weaker than augmentations, also don't have to be grafted onto your body."
5,,100CP,Medicine ,GUNNM,Domain: Crafting: Biotech,"You have the skills of a surgeon, first-responder and pharmacist, all roughly bundled together with a lot of hands-on experience with the worst injuries the wasteland has to offer. Your hands are steady, your focus unperturbed by the sight and stench of gore and viscera, and you have the precise and quick reflexes necessary to swat a fly with a scalpel. You also have a fair bit of experience with slightly inhuman and mutated physiology, and are very quick to pick up on new techniques and tools."
6,,100CP,Medicine ,Star Wars KOTOR,Domain: Crafting: Biotech,"Pretty much anyone can inject themselves with a stimpak or wrap an injury in bandages, but unlike you most people don't know how to do it right. You possess enough medical know how to make stimpaks and other quick healing items repair twice as much damage as they normally would and you can also treat minor injuries about as well as regular field medic. So long as you have the right supplies that is."
7,,100CP,Some Really Good String ,Claymore,Domain: Crafting: Biotech,"You have a sizable supply of some really good string, if you were to cut someone's torso open and then reattach their torso with this string, somehow their core muscles would still function regardless of if the wound heals. They would also be able to perform incredible acrobatic feats as though there was nothing wrong regardless of how extreme their movements. As well even if they had their guts ripped open by a monster thrusting their arm all the way through the string itself would remain undamaged, and not even require any attention. Skill at stitching flesh back together is not required, or even mildly important, just shove it through and so long as it holds the wound together they'll be good to go."
8,,100CP,Specimen Bio-Tank ,Resident Evil,Domain: Crafting: Biotech,"Well, your B.O.W. specimens have to come from somewhere don't they? They don't just pop out of the ground like those plebeian zombies, and what if you need to make some adjustments? Upon purchasing this, you gain access to a sophisticated bio-tank which is filled with a special fluid. This will not only ensure the B.O.W. is docile and unconscious while immersed, but it also comes with the tools and devices to monitor and make adjustments to the subject inside as needed. Evil laugh not included."
9,,200CP,Are you me? ,Endless Space,Domain: Crafting: Biotech,"You possess intimate knowledge on Endless cloning technology, and can revive your fallen comrades with some of it. It costs a LOT of Dust, however, and you are not eligible for cloning. The clones are just that, and won't have exact memories or skills, but they will be pretty close to what they were before."
10,,200CP,Augmentation R&D ,Deus Ex Human Revolution,Domain: Crafting: Biotech,"You have an extensive understanding of the underlying mechanics of DE:HR's cybernetic augmentation architecture; How it works, how it could work, and what avenues to analyse to see if it can be improved - and with time, brand new augmentations. In addition to this, your intelligence is increased to handle such a workload, alongside all the attendant knowledge necessary to mess with the human body - trauma surgery and fixing up broken individuals is an old hat to you, now."
11,,200CP,Biotech ,Marvel Cosmic,Domain: Crafting: Biotech,"There are many fields of scientific and engineering expertise. They are all studied and mastered by assorted scientists across the universe. One of the most versatile and powerful fields is that of biotechnology. You are a veritable god in this field. Force evolve creatures at your whim, uplift entirely new species just because. Feel free to create biological interfaces with mechanical devices. The sky's the limit and flesh is your servant."
12,,200CP,Body Shop ,Smash Up,Domain: Crafting: Biotech,"A good scientist pushing the bounds of human knowledge always has a use for raw materials. Here is a collection of preserved body parts from every species in the world, updating in future Jumps. Just never ask where it all comes from.
* Extremely useful for any biological projects or research but perk text is slightly concerning if you take it seriously."
13,,200CP,Cradle ,Marvel Cinematic Universe Vol. 1,Domain: Crafting: Biotech,"Weapons of war are not the only thing to advance, and this medical bed is proof of that. This human-sized medical device can heal wounds by scanning the wounded area and then regrowing skin tissue to a degree of accuracy that visually one wouldn't be able to tell there was a wound. If improved, there might be a way to let it 'grow' an entire body, but it would take a great degree of medical knowledge to sufficiently do so. There is then the issue of giving it a consciousness; it can create bodies but it cannot create life."
14,,200CP,FormOther Brand Medical Pod ,Hive Queen Quest,Domain: Crafting: Biotech,"This medical pod is filled with an odd odorless liquid, when a being is placed inside it goes to work stabilizing and then healing them while simultaneously analyzing and storing information about their biology, which makes it incredibly useful for the study of new species. Large enough to fit a large man, fits more if the specimen has no bones Comes in either Technological or Biotech flavors, both function equally well."
15,,200CP,Grafting | Gourmet Cells ,Toriko,Domain: Crafting: Biotech,"Grafting (Toriko) (100CP) With the impressive recovery and regenerative abilities of Gourmet Cells, your body can transcend the limits of biology. With this you can now graft human body parts to yourself with a hundred percent success rate and be able to use them effectively. Even more, you can graft the parts of other species and even plants onto your body to gain their abilities though a talented surgeon is still required.
Gourmet Cells (Toriko) (100CP) You acquire either 3 Injections of Gourmet Cells capable of granting Gourmet Cells in a matter of hours or enough Gourmet Pills to grant 3 people Gourmet Cells over the course of a 5 year period through daily ingestion. Injections are a quick way to power up but very few survive the process while Pills have a significantly higher success rate but take time. Acquiring either grants you the ability to harvest Gourmet Cells and create your own Injections and Pills with trial and error. Plants and animals can both be injected or given pills so you may attempt to gather more cells at a later date."
16,,200CP,MEDICAL DOCTORATE ,PREY,Domain: Crafting: Biotech,"Talos has no shortage of medical assistance, keeping the crew in top physical condition and studying the effects of Neuromods on the human psyche. Almost everyone in the Neuromod department has some medical background. Now you do too, either through your own education or through Neuromod injection. Basic medical supplies work better in your hands, sutures are guaranteed to hold through everything but the harshest of abuse and wounds cleaned by you never get infected. With more advanced supplies you're on par with the world's best heart surgeons. As a bonus, you can also identify and remove organs from the Typhon that are rich in the exotic material used in making Neuromods."
17,,300CP,Cybernetics ,GUNNM,Domain: Crafting: Biotech,"You have a broad theoretical and practical knowledge of cybernetics and related engineering systems, and can recognize most systems with a glance. The most difficult repairs and programming come naturally to you, custom designs and components that would take an entire research team a month can be jotted down in an hour or so of casual work. The most common form of cyborg in the Scrapyard has an armoured braincase piloting a robotic body, but you're familiar with the organic-inorganic connection technology and can create partial cybernetics as well as organ replacements for those who do not wish to lose their bodies in effect, you are fully capable of the design, construction and application behind the Transhuman and Motorball cyborg perks."
18,,300CP,Make Me A Better Man! ,Franken Fran,Domain: Crafting: Biotech,"Your skills of surgery do more than heal and correct. You can augment others with superhuman abilities and grant small portions of your power. If supernatural powers can be transferred through physical means, you can do so through surgery."
19,,300CP,Paved In Bones ,The Matrix,Domain: Crafting: Biotech,"When one thinks about it, the human body is kind of like a Machine as well. It uses electricity, it requires fuel, it's complex, and it can break down. Why not study it and see what can be done? Whether you sifted through stolen data files or got hands-on with your work, you've figured out a great deal of things about the human body. Its mutations, its limits, its potential... how it all works is open to you, including how the Machines managed to grow their plugs inside the body. What you do with this knowledge is up to you."
20,,300CP,Structural Biology ,Half-Life,Domain: Crafting: Biotech,"The anatomy of specimens, both exotic and usual, is key to understanding how they work. You have an instinctive understanding of how living things work, how tough they are, and how interactions between biochemical reactions work."
21,,400CP,4th Imperium Cybernetics ,Empire From The Ashes,Domain: Crafting: Biotech,"You are a master of the technology that the fourth Imperium used to design its processing systems and AIs, not to mention other civilian systems. You have a complete, total grasp of the techniques used to design everything from fold-space communicators to energy state processors for AIs. You could design the finest computers the 5th Imperium ever found or made from a 21st century resource base."
22,,400CP,Alchemical R&D ,Buso Renkin,Domain: Crafting: Biotech,"You went down this path of your own free will, and since no one would willingly grant you such amazing powers without a price you had to learn everything yourself. Because of this you know everything there is to know about making homunculus, down to the best place to insert the embryos. That being said, you can't do any of this without a laboratory and whatever DNA you plan on incorporating."
23,,400CP,Arateus Genetics ,Stargate: Atlantis,Domain: Crafting: Biotech,"You have extensive knowledge of the Arateus bug and its unusual genes, which can be incorporated into human DNA. The sciences of Human/Wraith hybridisation, the retroviruses that can cause or reverse the hybridisation process, and a novice's understanding of their feeding process are yours. This allows you - with the right materials, samples, test subjects and a lab - to create genetic chimeras and bug monsters from Arateus DNA, or cure those who have been transformed thus. Post-jump, you can learn to do the same with other similar biological abominations."
24,,400CP,Bio Lab ,Buso Renkin,Domain: Crafting: Biotech,"Homunculi don't really breed, so their reproduction is instead linked to creating more of their own. What this purchase does is add a respectable sized laboratory to either your property, or the warehouse, which contains all that you need (including instructions) on how to create basic humanoid and animalistic homunculi."
25,,400CP,Biosynthetics ,Biomega,Domain: Crafting: Biotech,"Focusing on what science was available, mankind worked towards a harmonious merge of biology and technology - with the ultimate aim of immortality. Well, they're not quite there yet, or at least, the majority of people aren't quite there yet, but they've managed to merge humans with machines very well. Synthetic appendages, weapon prosthesis, modified senses, internal energy generators, and so forth are all rather commonplace in 3005AD. You'll have an intermediate understanding of the science behind biosynthetics, or a boost if you already knew it to begin with."
26,,400CP,Bioweaponry ,Stargate: Atlantis,Domain: Crafting: Biotech,"While a prohibited field of study on Earth, it doesn't seem to bother the IOA or SGC if the research is happening in another galaxy or being used on Wraith (who aren't ""technically"" humans). You have the skill to convert virii or bacterial agents into bioweapons, tinker with their virulence and lethality, and design the all-important delivery devices."
27,,400CP,Body of a Servant ,Monster Girl Encyclopedia,Domain: Crafting: Biotech,"Like a Shoggoth, you can reshape the cells of your body to create any organ you wish, and that’s just the tip of the iceberg.  You can also split off and shape your body’s cells/organs into various items that mimic the function of the actual items.  For instance, even if you are normally vulnerable to fire, a frying pan you made with your body would be resistant to heat.  It’s fairly easy to make mundane items using your body, but especially complex items, such as magical artifacts or especially advanced technology, would require a lot more concentration on your part (and maybe a little extra energy) to get things right.  Please also keep in mind that these items are being created from your body mass, so unless you have a way to regenerate your mass you might not want to make too many things at one time."
28,,400CP,Chimeric Fusion ,Monster Girl Encyclopedia,Domain: Crafting: Biotech,"With their new forms, beings such as Chimaeras that used to have multiple heads and bodies have fused together into single forms, with one face and one body yet the powers of the different parts combined.  Similarly, you can combine different physical bodies you have into a form that combines different aesthetic qualities of each form and allows you to access all of the abilities normally restricted to the single forms.  However, none of the fused powers from one of the forms will be quite as strong as they would be if you just used that single form.  In addition, you have learned the ancient sorcery used to create Chimaera hybrids by fusing multiple beasts together and enchanting their heart(s) with darkness if they were not already demon beasts.  Furthermore, you can use this magic to also fuse beasts to your body to gain their own special powers.  However, since they are not a natural part of you, the beasts can resist the fusion, with the level of success depending on their willpower and intelligence; even after they fuse to you, their individual personalities will remain intact, and may lead to your mind shifting to their personas now and then.  You can reverse the fusions at any point if you want to."
29,,400CP,Chimerical Genius ,Revelation Space,Domain: Crafting: Biotech,"The science of cybernetic augmentation is quite mature in this day and age, and you are at the forefront of combining flesh with machine. The cybernetics you design and install are not only top-of-the-line in terms of their function and performance, but are also very aesthetically pleasing, either matching the contours of the body or in startling contrast. The parts you could build are so durable that they are quite likely to survive long past the person they are attached to: even under such an assault where the flesh is unrecognizable, the chimeric parts you installed would still likely be useable to the degree of being able to install them into another person. You may not be quite at the notorious level of Dr Trintingent, but if you've been a doctor for long, it's likely you have a small following of fans of your work among the chimeric demographic."
30,,400CP,Chrysalis ,Starcraft - The Zerg,Domain: Crafting: Biotech,"A human sized, pulsating Chrysalis that.... Looks oddly familiar. Wait, you know why now. This was the same kind of pod that was formed around the one known as Sarah Kerrigan, where abathur remade the Ghost into the Queen of Blades, now it seems you can do the same, any organic subject around the size of an average human will go into a deep sleep when fastened into the Chrysalis, during which you can modify them to a level of detail only seen in individuals like Alexi Stukov. Although you will need the knowledge to properly utilize it, the Chrysalis gives all the benefits of a professional, well-funded surgery room in it's compact organic form."
31,,400CP,Evolutionary Incentive ,Ben 10 0.1,Domain: Crafting: Biotech,"If you have been paying even the slightest bit of attention, you will notice a lot of powers in this multiverse come from the unique biology of different alien species. So naturally, it makes perfect sense to want to harness it and perhaps play with the mechanics a little bit. You are a master of capturing and manipulating DNA using technology, able to mutate creatures into something new by playing with their genetics like play-doh, giving them new powers or even ironing out things like genetic illnesses or defects. You're better at mixing and matching than making anything from scratch, but eventually you can learn how to recreate certain superpowered genetics from one alien species in another using surgery or even small technological devices. You're not quite making the next Omnitrix with this alone, but this definitely sets the foundation for it."
32,,400CP,Genetic Engineering ,World Seed,Domain: Crafting: Biotech,"While robots and machines are interesting enough, it would be foolish to think that technology is limited to steel and metal. You have knowledge of a field of technology that goes beyond the conventional. Rather than mechanical engineering, you do genetic engineering. You can grow any technology you could normally create organically instead, and give life to terrors of plants and beasts. Instead of cars you could make reptilian mounts, and instead of hammering together a spaceship you could grow it in orbit. I can't imagine it would be fun to fight against a ship that had a giant row of teeth. But further than that, you could combine the best of these two fields of technology. Machines that heal like organic beings, but a thousand times faster, flesh and scales with the toughness of titanium, and muscles with strength on par with any machine. Robots able to reproduce and propagate like natural lifeforms, and organic brains with the power of the best Artificial Intelligence. I'm sure you can see the potential this offers."
33,,400CP,Genetic Improvements ,Starbound,Domain: Crafting: Biotech,"Why settle for what Mother Nature gave you? You have the knowledge to tweak and refine genetic code, including your own, bringing out hidden qualities and introducing new ones from other samples. You know how to build the technology needed for these sorts of feats, and have a basic grounding in the appropriate scientific areas."
34,,400CP,Hand of Science ,Anarchy Reigns,Domain: Crafting: Biotech,"All we know now is that science reigns supreme. You're a licensed surgeon, specializing in cybernetic implants. With the right tools, you can give someone a cybernetic arm or leg, whether they already had a missing limb or you had to chop one off to make room. On top of that, you know how to weaponize cybernetic limbs as well, and can integrate weapons into them without detracting from their function or aesthetic."
35,,400CP,Implanter ,Empire From The Ashes,Domain: Crafting: Biotech,"You are a master of this branch of Imperial Technology, being a whiz with the biology, cybernetics and enhancement science needed to design, build and implant the many, many kinds of enhancements that were so common among them.
You start off being able to reliably, indeed excellently, design the Basic Implants that were provided to even the Junior-most fleet officers, soldiers and in the Fifth Imperium, even to ordinary citizens. But as you practice this skill, as you strain your mind, more ideas come to you, revealing more and more advanced designs. Put in some serious work into it, and you could be designing the codes, software and the hardware components typically used by Fleet Captains and Planetary Dukes in no time!
This skill will continue to grow, and you may, with a lot of time and effort, even design implants that could grant sapience to the non-sapient, much as how the scientist Cohanna would use her ability in this art to make ordinary dogs into near-human intelligences."
