0,,CP Cost,Name,Jumpdoc,Chapter,Description
1,,100CP,Alchemic Prodigy,Elder Scrolls Online,Domain: Skills: Alchemy,"One of the most profitable and respected professions in Tamriel, a good alchemist can find lucrative work just about anywhere on Nirn, from Necrom to Stros M'Kai. Aside from a good bit of experience in identifying herbs that can be used for medicinal (or malign) creations, you have enough experience to work with up to Rank Five solvents and oils (Purified Water and Pitch Vile respectively), with a whole decade to learn even more. Healing potions, potions to bolster physical attributes, or even debilitating poisons can not only be produced, but with adequate testing you can even begin to mix and match their effects by combining the right ingredients."
2,,100CP,Alchemy ,Kingdoms of Amalur: Reckoning,Domain: Skills: Alchemy,"Your brothers and sisters in battle often need a health potion after a hard fight, and you have always been there to help out. You are a capable alchemist able to work with almost any ingredient to make potions with the effects you need, and find substitutes for absent ingredients. Some more potent potions still stump you, though, and inventing new recipes is beyond you."
3,,100CP,Alchemy Knowledge ,Golden Sun,Domain: Skills: Alchemy,"Alchemy was sealed long ago, but you've spent your entire life researching what little is left of its secrets, and the society of the ancients that used it. While mostly theory, this knowledge could serve you well should you seek out the ancient's settlements, or perhaps in greater ways in the years to come."
4,,100CP,"Collection of Spirit Flames and An Ultimate, Illustrated Guide to Food Ingredients ",Talisman Emperor - Mortal Dimension,Domain: Skills: Alchemy,"These two books are each roughly the size of a volume of an encyclopedia, though the level of detail is closer to that of a college textbook. Together, they are the ultimate reference on preparing delicacies with spiritually powerful effects. Collection of Spirit Flames describes various spirit flames of different attributes from the first-grade to the fifth-grade, each of which is used with different ingredients and at different times in the cooking process. An Ultimate, Illustrated Guide to Food Ingredients lists tens of thousands of spirit herbs, fruits and vegetables, grains, demon beasts, wild animals, and so forth, as well as their effects when consumed. Even non-spirit chefs can benefit from their clear explanations of how to control spirit flames and how some poisonous plants, mushrooms, etc. can be prepared safely for consumption. An Ultimate, Illustrated Guide to Food Ingredients updates in future jumps to list ingredients from that setting. While they remain the same size no matter how much information or how many pages are inside, you will always open the books to exactly the page you were looking for if you have something specific in mind."
5,,100CP,Tinkerer ,God Catching Alchemy Meister,Domain: Skills: Alchemy,"Many believe that alchemy is just mixing up random things to make potions or hit a lump of iron until it becomes a steel sword. They don't know the truth. Alchemists like you need several skills to get their license: starting with blacksmithing to create weapons and armor, chemistry and herbalism to mix potions that work, anatomy of both monsters and people so they can loot properly and their creations don't end up causing harm to the users, different forms of art to cater the clients; mineralogy and even some basic knowledge of magic, for enchanting their works. You are decently trained in all these skills, which are the basis for any alchemist to thrive in society."
6,,100CP,Alchemy ,Banjo-Kazooie,Domain: Skills: Alchemy,"You are incredibly capable at mixing together mundane ingredients to create effects that can only be described as magical. For a short time, these potions can create temporary copies of you, turn you invisible, or give you shielding."
7,,200CP,Albedo ,Lords of the Night - Zombies,Domain: Skills: Alchemy,"The counterfeit flame of life burning in the soul of every Alchemical is both gripped by Decay, and yet at the same time burns all the possibilities of Alchemy. This has granted you odd insights into how to break down and reform matter. You can make various alchemical substances, products that have impossible properties. Using sand as a base ingredient, you could smelt it into stone that once it hardens, is highly flammable. Or both pliable yet harder than steel. Such transformations are partly fueled by the flame of false life that burns within you - it is an alchemical flame almost without equal, and when utilized properly it can have incredible properties. You need proper tools to work and transform the materials you're working with. You're alchemically treating the materials, not enchanting them, so you can't simply 'lay' the effect on them. Whatever you end up doing should be something that can be framed as 'material properties' rather than 'enchantments.'"
8,,200CP,Alchemist ,A 'Happy' Harry Potter Fanfiction,Domain: Skills: Alchemy,"The fine art of turning lead into gold in the quest to create the immortal granting elixir of life. What few remember is that alchemists rely on more than just magical ingredients for their mixtures. Chemicals, elements, oils, tinctures, spices, metals, it is not the magic that matters to you but the results of the combined reaction. Your abilities at brewing are beyond that of even the most skilled potioneers as anything that relies on ingredients to create you can make. Your favorite marinade, new alcoholic beverages, beauty products, intangibility potion, napalm, whatever you set your mind to you can make a reality. You know all the proper techniques and tricks to squeeze the most essence out of your ingredients, how to harvest them without botching it, how to store them so they don't lose any of their potency. You know the best ways to prepare them, the best time to add them, how to get the reaction you want and all the steps to achieve it. You can even tell which ingredients compliment each other best based on smell, taste, touch, and any record of their properties. If being a master potion maker isn't your goal well there's always opening a bar, getting your own cooking show, or running a chemical factory of some stripe because a philosopher's stone is something you could make by just cracking open a few chemistry and potion books."
9,,200CP,Alchemist ,Overlord - The Series,Domain: Skills: Alchemy,"You are capable of brewing potions with magical effects. You can easily create 'true' healing potions that provide instantaneous healing rather than healing-over-time, and can make potions for any 'buffing' spells you know that are in the ranked magic system such as flight, invisibility, increased magic resistance, physical boosts, and so on. Obviously you must actually know a spell in order to make a potion with that spells effect. Additionally to make use of this talent you must actually have the means to make the potions in the first place such as an alchemist's lab or, for slimes, your own body."
10,,200CP,Alchemy ,Final Fantasy IV,Domain: Skills: Alchemy,"A lack of magic makes you no less useful, and you've learned how to make use of the various potions and other items on a grand scale. You can mix together multiple items, compounding their effects. It doesn't create something new, but instead additively combines the source materials into something with as much potency, to the upper limit of five times the strongest of your source materials."
