0,,CP Cost,Name,Jumpdoc,Chapter,Description
1,,100CP,Geomancy ,World of Darkness - Mortal,Domain: Skills: Enchanting,"The art of geomancy (known as feng shui in the East) is the study of harmonizing the physical environment with the flow of energy. The goal of feng-shui is to create the ideal place to live or work. Through a combination of architectural design and mystic mathematics, a geomancer plans a pattern that must be duplicated within the entire structure (in the case of a building) or the layout of a room or series of connected rooms (in the case of interior design). Implementing this design increases the time required and the cost of the work involved, but practitioners consider it well worth the effort. When designing a geomancy effect, the thaumaturge chooses a single Attribute or Skill to be the focus.
Once assigned, the Trait cannot be changed without completely redesigning the location. Attribute-based designs are more difficult to create than Skill-based ones. The selected Trait must reflect the building or space's function. For example, a library might enhance academic or research skills. If the thaumaturge is successful, she creates a unique design that benefits those who use the location in the manner for which it was created, provided that the design is followed perfectly. If the thaumaturge creates her geomancy design successfully, and the architect or interior designer successfully integrates the design into the physical location, the flow of energy is modified within the space. Any action that takes place in the space using the designated Attribute or Skill may gain a bonus.
Once a geomantic design is created and implemented, it remains in effect indefinitely unless something happens to disrupt or change the flow of energy. Natural disasters may change the magical landscape more than they appear to affect it physically, requiring geomantic designs to be realigned. New construction or destruction of buildings or even spaces within a building may require that a thaumaturge reassess the location for potential updates. Poorly designed geomantic locations may disrupt those around them, as well. The only limits on the number of designs a geomancer may create are her time, her capability and the ability of others to come up with the resources to put her designs into place."
2,,100CP,Inner Linings ,Final Fantasy XIV,Domain: Skills: Enchanting,"A customer came to you one day with a strange request for you to make a leather jacket which would be thinner, enough so that it would take multiple jackets to equal the bulk and weight of a normal jacket. As strange as that request was, when you watched him enchant the various jackets it suddenly made sense. Instead of trying to enchant a single jacket multiple times, he would wear multiple jackets enchanted once. But you can improve on that idea. Instead of attempting to craft multiple thinner jackets, you've opened up inner linings in existing pieces of work. As you predicted, while the ease of stacking enchantments has gone up, the overall durability of the item has dropped by a bit. Perhaps with time and better materials, you could rectify the second point. Having so many inner linings also helps quite a bit when it comes to deeper pockets, which is a nice side effect."
3,,100CP,Prodigy Enchanter ,God Catching Alchemy Meister,Domain: Skills: Enchanting,"Alchemists are the most known for giving magical properties to weapons and potions, and yet, any skilled enough mage can do the same thing, perhaps even better when it's an element they control well enough. That's the case with you, prepared in case you needed to enchant something and didn't have the time or resources to get a good alchemist. While the design and other details may not be as good as the work of a professional, you are capable of imbuing the power of magic in any item you wish to use. Effectiveness depending on your mana and affinity."
4,,100CP,You Runed Everything ,Elder Scrolls Online,Domain: Skills: Enchanting,"Before the development of the Arcane Enchanter in the 4th Era which streamlined enchanting to the point that any novice without even the barest hint of magicka could bind an enchantment, and even before the Guild-standardized enchanting techniques of the 3rd Era which drastically eased the process to a simple matter of shoving stored magicka into an item, the tool of choice for infusing an item with a magical effect was the humble Glyph. A Glyph is a combination of three runes, one inscribed with the potency which determines the base strength and whether it adds or removes, one with the desired attribute to effect such as health or a specific element , and a third designating its aspect, ranging from Common to Legendary. You know enough to be able to use and translate up to Rank Five runes (Pora, Denara, Hade and Idode), with even more becoming available to you as you research and translate more."
5,,200CP,Augment Blade System ,Dark Cloud 2,Domain: Skills: Enchanting,"A warrior needs a trusty weapon, and with blacksmiths in short supply, it seems that most people have taken to modifying and improving their own equipment. The main technique the survivors in this world seem to use allows weapons to grow as individuals might learning from experience gained in live combat. For as long as you continue to wield a weapon and use it, it will grow in terms of all its basic qualities, including traits like durability, strength, and ease of use. Should you switch weapons or pass your weapon on to another, the growth will stop until you pick that weapon back up again to focus on it. However, it will retain any experience it has already accumulated, so there's no worry of your work being lost over time."
6,,200CP,Gemcrafted ,Touhou Luna Nights,Domain: Skills: Enchanting,"You have the ability to turn use the power of gemstones to create an alternate dimension full of replicas of terrain and people. Additionally, you know how to create loyal, obedient monsters and replicas of other people who can fight for you, or perhaps just guard your alternate locations, and you may communicate with them clearly regardless of distance. A weak monster might require a couple of amethysts, while one that can fly around, fire lasers and take a terrible amount of damage might require at least a high-quality diamond. Creating alternate dimensions will require on the order of thousands of gemstones even for a relatively small patch of land. Also note that none of them are truly intelligent and just follow pre-programmed orders."
7,,200CP,Heretical Adaptation ,Senki Zesshou Symphogear,Domain: Skills: Enchanting,"Symphogears are, in essence, a Relic adapted into a combat system for it's ability to generate massive amounts of energy that can be formatted into a certain kind of matter through a generic mass-energy converter. However, they also have the ability to 'evolve' overtime, gaining additional armor and improvements to features such as onboard thrusters. With a bit of study, it might be possible to apply this adaptive behavior to other materials, encouraging them to improve themselves over time."
8,,200CP,Loremaster ,Divinity - Original Sin,Domain: Skills: Enchanting,"Dusty tomes and yellowing scrolls are remnants of history, fragments of knowledge from ages past sent forward through ink and paper. While much of the world fails to give these storehouses of information their proper credit, those who dive into them discover lost secrets to hold true power. Or at the very least, a few answers. Loremasters nearly always have some form of magical talent, as it is the study of the arcane in essence. However, there are those for whom it is the extent of their abilities to draw out a few secrets from the books and little else.
Apprentices of the old lore are taught, not by rote, but by arguments. They are told to seek out the flaws in others' logic, to pick apart the minutia of another's words, and to seek the shades of truth in every conversation. While at first no student sees the value in this, they soon learn that they can apply such introspection to the magical items they find. With a few moments study and a jeweler's loupe they can discern the enchantment bound to a particular item.
Unlike the other skills, this one requires further training to see its true worth. In the beginning, a novice Loremaster will only be able to discover the basics of an enchantment. The essential element or driving force. But as one grows more experienced they will be able to pick up the minutia, dipping into the ins and outs of even the most subtle enhancements."
9,,200CP,Magic Style: Enchantment | Magic | Magic Power: Rank 1 | Magic Skill: Rank 1 ,Fairy Tail,Domain: Skills: Enchanting,"It's time to choose the Magical Styles that you have already learned upon entering this world. Whilst most magical styles can be learned with time and effort and the right teacher or source of knowledge, buying them here will allow them to benefit from the skill that Magic Skill ranks grant as well as allow access to extremely rare or lost magics or magics that require certain traits to use. A list of the magics that can be bought as well as their costs can be found at the end of the jump document. It should be noted that some Magic Styles will not be purchasable through this option. Most of these are Holder Type magics, which all deal with magical items that are offered for purchase in the item section, and some are simply Caster Type magics that are too unique and either offered as part of a separate perk or not at all. This may change in the future as the series progresses or not.
Magic (Fairy Tail) (FREE) Ethernano is the source of energy that runs through our world of Earthland and from the bodies of those native to this place. It’s what allows us all to accomplish the act known as Magic, casting spells and the like. Not everyone has the ability to use magic but you’re one of those lucky ones, like about a tenth of Earthland’s population. How powerful and talented you are, along with what magic you know already, will be decided below.
Before we go on, the most important thing to know about magic in this world is that it is more than just a source of energy like what you get from food and more than just a power that you study and practice with to use in battle like a gun or martial arts. It is part of you, ebbing and flowing as you do. When your heart soars and your soul burns hot, your magic will answer with a leap and a bound in might. Intense emotions can colour and enhance magical power, sometimes to massive extents, and no emotion is greater at this than love. Both friendship and romance, the magic of this world responds in purest form to these emotions and what makes you feel them. Some say that this might even be the true source of all magic in the world, the love that let us come so far.
Magic Power: Rank 1 (Fairy Tail) (FREE) You have the innate potential to be a Mage and to use Magic, that’s for certain. But not all Wizards are equal to each other. The amount of Magical Power you have and can use is different for every person. It can be trained and improved over time but that’ll take effort and time. The ranks below are made on the assumption that you are human, being a race with more innate magic will increase the benefits of various ranks as well. It is important to note that, in general, magical power generally translates into physical power, though it is unclear whether this is a natural boost or the effect of basic and easy to learn enhancement magic that most mages make use of. You begin with Rank 1 for free.
Rank 1 The average for any combat capable Wizard. You’re certainly able to fight and no normal humans are likely to stand up to you at first but you’ll be tired after a few minutes and don’t expect to be blowing up houses. Levy McGarden and Lucy Heartfilia at the start of the Fairy Tail series are examples of this level.
Magic Skill: Rank 1 (Fairy Tail) (FREE) Magical Power is not the only thing that governs your overall might. Any fool can fling about his energy like a brute but only with skill and knowledge will a sorceress be able to use her magic to its utmost limit. This option describes the talent for magic in general you have as well as the specific training in any Styles you have bought from the start. Magic Skill applies to all Magic Styles you have bought with the option following this one, not to ones you learn in the future, though higher ranks of this option will grant greater skill with magic as a whole as well. You can choose how exactly your Skill manifests for your Styles, such as if you want to focus in a certain area. You might want to be an Ice Mage that focuses on Make Magic to create tools or creatures from Ice, rather than manipulate Ice directly.
Rank 1 You know your magics and how to use them but many of the advanced moves and tricks are still hidden from you. You’re an effective combatant using your magic and so long as they’re not stronger than you in Magical Power, you’ll have a good chance of winning against your peers. Grey Fullbuster at the start of the series is an example of this."
10,,200CP,Magic: Enchanting ,Samurai Jack,Domain: Skills: Enchanting,"You can grant magical properties to weapons by marking them with ancient runes. Right now you only know how to give weapons elemental properties, but you can learn more enchantments by studying other enchanted and magical weapons."
