50,Shotgun,Doom 3,"This robust close-quarters weapon is very useful in the cramped confines of the UAC Mars base, and is frequently found in the hands of its security personnel. Firing a lethal blast of pellets capable of pulping flesh with ease, the Shotgun is a reliable, highly effective weapon at short range. Sporting an eight-round pump-action magazine, the need to insert each shell individually means that reloading a completely empty shotgun can be a somewhat lengthy process. Still, if you’re getting ‘up close and personal’, you’ll not find this weapon wanting. Its main downside is that the spread of its projectiles makes it nearly useless at longer ranges.
"
50,Double-Barrel Shotgun,Doom 3," (50CP)
This classic design has remained popular for centuries - and for good reason. Though this weapon needs to be reloaded after each shot and its effective range is very small, it provides unmatched close-quarters firepower. No other weapon can hope to provide the kind of instantaneous stopping power this beast unleashes at point-blank range, with the possible exception of the BFG 9000… which would likely kill the user as well.
"
50,Chainsaw ,Doom 3,"Delivered to Mars due to a supply mix-up, the Chainsaw is entirely useless as a tool (given Mars’ total lack of forestation). However, as a tool for demon-killing endeavors it is unmatched in close quarters combat potential. The teeth are honed to a razor’s edge, and they will never dull no matter how many demons you saw in half, and indeed you could probably use it to saw through solid steel without any noticeable drop in performance. It’s likewise guaranteed to never jam or get clogged (due to demon gore, for example), and the chain will never snap during use.
Rev ‘em up, and send those demons running!
"
100,Chaingun,Doom 3,"This weapon is a heavy-duty automatic weapon capable of literally sawing a target in half. Firing large-calibre armour-piercing rounds with a high rate of fire, few guns can match the sheer might of this automatic weapon. Though accuracy can become a problem at the range, each round carries enough force that a mere handful of hits is often enough to eliminate even armoured targets.
"
100,Plasma Rifle,Doom 3,"Part of the UAC’s next generation of handheld weaponry, the Plasma Rifle foregoes the use of bullets to instead send a stream of magnetically contained plasma at a target. Though its rate of fire is lower than that of the Machine Gun and Chaingun, each plasma bolt hits hard, and its ammo capacity is sufficient to saturate targets with a stream of blue fire."
100,Rocket Launcher,Doom 3,"Originally meant for demolition work, this design of Rocket Launcher has been modified for military use. Dealing immense damage in a wide radius and sporting a five-round magazine, few targets can withstand a barrage from this weapon. However, the rockets themselves are not guided, and agile opponents might be able to dodge if they see the attack coming. Close-quarters use is not recommended.
"
100,Sakaaran Laser Rifle ,Thor: Love and Thunder,"Tired of Asguardians swinging swords and hammers when they could just as easily go for ranged weapons? Those fools will tell you that their arms are “elegant weapons foa more civilized age.” Don’t listen to them. Why would you, when you can have the best of both worlds? This rifle, made on Sakaar, can fire powerful bolts of energy to fell your foes. Yet it’s also big and tough enough to swing around like a club if you’re strong enough. 
"
200,Time Stick,Loki,"The standard weapon used by the TVA to incapacitate and/or prune  Variants. Collapsible and capable of lengthening to a longer-bladed staff-like shape, this device can seemingly disintegrate any organic or inorganic target, while transporting it to the Void. Yours can be configured to send a target elsewhere if desired. An additional function can briefly slow a target hit by this baton-like weapon to 1/16th of its speed while causing them to feel the pain in real time. Useful if you need to secure someone with far greater strength than you. "
100,Trusted Blaster,The Force Unleashed,"No bounty hunter is ready without a trusted sidearm. You may pick any blaster-type weapon within the Star Wars galaxy to use as a sidearm, within reason. It’ll never break or run out of ammunition and will always be in peak condition unless you want wear and tear. Another weapon may also be imported into this."
100,Bowcaster,The Old Republic,"These bulky crossbow-railguns are the signature weapon of the Wookiees. While their woefully short 50 m max range, heavy recoil, slow fire rate, and 3-fold reliance on physical ammo, plasma gas, and energy packs make them impractical for military applications, the damage and penetration of the energy-infused metal quarrel are unmatched among handheld weapons, making them prized weapons for hunters of dangerous prey. Even the heaviest personal armour is unlikely to block a direct hit from a bowcaster bolt within the optimal range of 30 meters. Includes 3 35-round drum magazines and a power pack good for approximately 300 shots."
